cod_cand,lista,num_lista,cod_lista,desc_lista
1348633,0,5,416429,ITALIA SOVRANA E POPOLARE
1348641,0,5,416429,ITALIA SOVRANA E POPOLARE
1348643,0,5,416433,ITALIA SOVRANA E POPOLARE
1348650,0,5,416433,ITALIA SOVRANA E POPOLARE
1348652,0,3,416247,VITA
1348656,0,5,416433,ITALIA SOVRANA E POPOLARE
1348659,0,5,416437,ITALIA SOVRANA E POPOLARE
1348661,0,5,416437,ITALIA SOVRANA E POPOLARE
1348664,0,2,419024,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1348664,1,3,416617,LEGA PER SALVINI PREMIER
1348664,2,4,417323,FRATELLI D'ITALIA CON GIORGIA MELONI
1348664,3,5,416738,FORZA ITALIA
1348667,0,2,419024,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1348667,1,3,416617,LEGA PER SALVINI PREMIER
1348667,2,4,417323,FRATELLI D'ITALIA CON GIORGIA MELONI
1348667,3,5,416738,FORZA ITALIA
1348683,0,3,417370,+EUROPA
1348683,1,4,416591,ALLEANZA VERDI E SINISTRA
1348683,2,5,416596,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1348683,3,6,416722,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1348726,0,3,417044,+EUROPA
1348726,1,4,420374,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1348726,2,5,416818,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1348726,3,6,420178,ALLEANZA VERDI E SINISTRA
1348729,0,9,417430,+EUROPA
1348729,1,10,418023,ALLEANZA VERDI E SINISTRA
1348729,2,11,417929,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1348729,3,12,416749,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1348733,0,7,416512,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1348733,1,8,416517,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1348733,2,9,416526,ALLEANZA VERDI E SINISTRA
1348733,3,14,418298,+EUROPA
1348739,0,3,416881,UNIONE POPOLARE CON DE MAGISTRIS
1348744,0,3,416881,UNIONE POPOLARE CON DE MAGISTRIS
1348745,0,3,416881,UNIONE POPOLARE CON DE MAGISTRIS
1348746,0,10,416532,LEGA PER SALVINI PREMIER
1348746,1,16,418348,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1348746,2,18,418580,FORZA ITALIA
1348746,3,19,418585,FRATELLI D'ITALIA CON GIORGIA MELONI
1348747,0,2,419020,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1348747,1,3,416613,LEGA PER SALVINI PREMIER
1348747,2,4,417319,FRATELLI D'ITALIA CON GIORGIA MELONI
1348747,3,5,416734,FORZA ITALIA
1348755,0,2,419020,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1348755,1,3,416613,LEGA PER SALVINI PREMIER
1348755,2,4,417319,FRATELLI D'ITALIA CON GIORGIA MELONI
1348755,3,5,416734,FORZA ITALIA
1348759,0,2,419020,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1348759,1,3,416613,LEGA PER SALVINI PREMIER
1348759,2,4,417319,FRATELLI D'ITALIA CON GIORGIA MELONI
1348759,3,5,416734,FORZA ITALIA
1348760,0,7,416512,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1348760,1,8,416517,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1348760,2,9,416526,ALLEANZA VERDI E SINISTRA
1348760,3,14,418298,+EUROPA
1348794,0,2,417618,+EUROPA
1348794,1,3,416391,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1348794,2,4,416943,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1348794,3,5,416953,ALLEANZA VERDI E SINISTRA
1348814,0,9,417430,+EUROPA
1348814,1,10,418023,ALLEANZA VERDI E SINISTRA
1348814,2,11,417929,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1348814,3,12,416749,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1348816,0,9,417430,+EUROPA
1348816,1,10,418023,ALLEANZA VERDI E SINISTRA
1348816,2,11,417929,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1348816,3,12,416749,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1348817,0,7,415812,UNIONE POPOLARE CON DE MAGISTRIS
1348819,0,7,415812,UNIONE POPOLARE CON DE MAGISTRIS
1348824,0,3,416881,UNIONE POPOLARE CON DE MAGISTRIS
1348825,0,5,416429,ITALIA SOVRANA E POPOLARE
1348835,0,3,416247,VITA
1348837,0,3,416247,VITA
1348838,0,10,416532,LEGA PER SALVINI PREMIER
1348838,1,16,418348,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1348838,2,18,418580,FORZA ITALIA
1348838,3,19,418585,FRATELLI D'ITALIA CON GIORGIA MELONI
1348841,0,3,416657,VITA
1348842,0,7,416512,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1348842,1,8,416517,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1348842,2,9,416526,ALLEANZA VERDI E SINISTRA
1348842,3,14,418298,+EUROPA
1348848,0,10,416532,LEGA PER SALVINI PREMIER
1348848,1,16,418348,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1348848,2,18,418580,FORZA ITALIA
1348848,3,19,418585,FRATELLI D'ITALIA CON GIORGIA MELONI
1348849,0,5,416437,ITALIA SOVRANA E POPOLARE
1348854,0,7,416512,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1348854,1,8,416517,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1348854,2,9,416526,ALLEANZA VERDI E SINISTRA
1348854,3,14,418298,+EUROPA
1348856,0,9,417434,+EUROPA
1348856,1,10,418027,ALLEANZA VERDI E SINISTRA
1348856,2,11,417933,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1348856,3,12,416753,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1348858,0,9,417434,+EUROPA
1348858,1,10,418027,ALLEANZA VERDI E SINISTRA
1348858,2,11,417933,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1348858,3,12,416753,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1348860,0,10,416532,LEGA PER SALVINI PREMIER
1348860,1,16,418348,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1348860,2,18,418580,FORZA ITALIA
1348860,3,19,418585,FRATELLI D'ITALIA CON GIORGIA MELONI
1348866,0,9,417437,+EUROPA
1348866,1,10,418030,ALLEANZA VERDI E SINISTRA
1348866,2,11,417936,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1348866,3,12,416856,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1348867,0,9,417437,+EUROPA
1348867,1,10,418030,ALLEANZA VERDI E SINISTRA
1348867,2,11,417936,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1348867,3,12,416856,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1348871,0,9,417440,+EUROPA
1348871,1,10,418033,ALLEANZA VERDI E SINISTRA
1348871,2,11,417939,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1348871,3,12,416859,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1348872,0,9,417440,+EUROPA
1348872,1,10,418033,ALLEANZA VERDI E SINISTRA
1348872,2,11,417939,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1348872,3,12,416859,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1348885,0,2,419027,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1348885,1,3,416620,LEGA PER SALVINI PREMIER
1348885,2,4,417326,FRATELLI D'ITALIA CON GIORGIA MELONI
1348885,3,5,416741,FORZA ITALIA
1348890,0,3,416877,UNIONE POPOLARE CON DE MAGISTRIS
1348891,0,3,416877,UNIONE POPOLARE CON DE MAGISTRIS
1348894,0,3,416877,UNIONE POPOLARE CON DE MAGISTRIS
1348900,0,3,416255,VITA
1348902,0,2,419030,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1348902,1,3,416623,LEGA PER SALVINI PREMIER
1348902,2,4,417329,FRATELLI D'ITALIA CON GIORGIA MELONI
1348902,3,5,416744,FORZA ITALIA
1348904,0,3,416761,VITA
1348906,0,2,419030,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1348906,1,3,416623,LEGA PER SALVINI PREMIER
1348906,2,4,417329,FRATELLI D'ITALIA CON GIORGIA MELONI
1348906,3,5,416744,FORZA ITALIA
1348907,0,2,419030,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1348907,1,3,416623,LEGA PER SALVINI PREMIER
1348907,2,4,417329,FRATELLI D'ITALIA CON GIORGIA MELONI
1348907,3,5,416744,FORZA ITALIA
1348914,0,3,416761,VITA
1348916,0,9,417440,+EUROPA
1348916,1,10,418033,ALLEANZA VERDI E SINISTRA
1348916,2,11,417939,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1348916,3,12,416859,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1348923,0,11,416766,UNIONE POPOLARE CON DE MAGISTRIS
1348928,0,4,416781,UNIONE POPOLARE CON DE MAGISTRIS
1348931,0,4,416781,UNIONE POPOLARE CON DE MAGISTRIS
1348933,0,4,416781,UNIONE POPOLARE CON DE MAGISTRIS
1348937,0,4,416680,UNIONE POPOLARE CON DE MAGISTRIS
1348940,0,4,416680,UNIONE POPOLARE CON DE MAGISTRIS
1348941,0,4,416680,UNIONE POPOLARE CON DE MAGISTRIS
1348944,0,5,416793,UNIONE POPOLARE CON DE MAGISTRIS
1348947,0,5,416793,UNIONE POPOLARE CON DE MAGISTRIS
1348982,0,3,416660,VITA
1348983,0,2,419027,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1348983,1,3,416620,LEGA PER SALVINI PREMIER
1348983,2,4,417326,FRATELLI D'ITALIA CON GIORGIA MELONI
1348983,3,5,416741,FORZA ITALIA
1348987,0,3,416660,VITA
1348996,0,3,416761,VITA
1348998,0,3,416761,VITA
1349001,0,11,416766,UNIONE POPOLARE CON DE MAGISTRIS
1349017,0,1,417170,UNIONE POPOLARE CON DE MAGISTRIS
1349019,0,1,417170,UNIONE POPOLARE CON DE MAGISTRIS
1349038,0,1,417174,UNIONE POPOLARE CON DE MAGISTRIS
1349039,0,1,417174,UNIONE POPOLARE CON DE MAGISTRIS
1349043,0,7,417022,ITALEXIT PER L'ITALIA
1349046,0,11,416766,UNIONE POPOLARE CON DE MAGISTRIS
1349070,0,10,416124,MOVIMENTO 5 STELLE
1349076,0,5,417225,ITALEXIT PER L'ITALIA
1349087,0,1,417174,UNIONE POPOLARE CON DE MAGISTRIS
1349090,0,1,417174,UNIONE POPOLARE CON DE MAGISTRIS
1349094,0,7,417026,ITALEXIT PER L'ITALIA
1349095,0,7,417026,ITALEXIT PER L'ITALIA
1349098,0,7,417022,ITALEXIT PER L'ITALIA
1349099,0,7,417022,ITALEXIT PER L'ITALIA
1349100,0,5,417221,ITALEXIT PER L'ITALIA
1349101,0,5,417221,ITALEXIT PER L'ITALIA
1349103,0,5,417221,ITALEXIT PER L'ITALIA
1349123,0,5,417225,ITALEXIT PER L'ITALIA
1349129,0,3,417838,FRATELLI D'ITALIA CON GIORGIA MELONI
1349129,1,4,417055,FORZA ITALIA
1349129,2,5,417353,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1349129,3,6,417271,LEGA PER SALVINI PREMIER
1349132,0,1,416153,MOVIMENTO 5 STELLE
1349133,0,10,417361,AZIONE - ITALIA VIVA - CALENDA
1349144,0,10,417361,AZIONE - ITALIA VIVA - CALENDA
1349145,0,3,417834,FRATELLI D'ITALIA CON GIORGIA MELONI
1349145,1,4,417051,FORZA ITALIA
1349145,2,5,417349,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1349145,3,6,417267,LEGA PER SALVINI PREMIER
1349151,0,1,416256,MOVIMENTO 5 STELLE
1349152,0,5,417229,ITALEXIT PER L'ITALIA
1349153,0,1,416256,MOVIMENTO 5 STELLE
1349154,0,5,417229,ITALEXIT PER L'ITALIA
1349168,0,3,417047,+EUROPA
1349168,1,4,420377,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1349168,2,5,416821,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1349168,3,6,420181,ALLEANZA VERDI E SINISTRA
1349172,0,3,417047,+EUROPA
1349172,1,4,420377,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1349172,2,5,416821,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1349172,3,6,420181,ALLEANZA VERDI E SINISTRA
1349175,0,10,417279,MOVIMENTO 5 STELLE
1349177,0,10,417279,MOVIMENTO 5 STELLE
1349181,0,10,416124,MOVIMENTO 5 STELLE
1349191,0,5,417225,ITALEXIT PER L'ITALIA
1349193,0,10,417361,AZIONE - ITALIA VIVA - CALENDA
1349199,0,10,417361,AZIONE - ITALIA VIVA - CALENDA
1349208,0,3,417834,FRATELLI D'ITALIA CON GIORGIA MELONI
1349208,1,4,417051,FORZA ITALIA
1349208,2,5,417349,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1349208,3,6,417267,LEGA PER SALVINI PREMIER
1349210,0,3,417044,+EUROPA
1349210,1,4,420374,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1349210,2,5,416818,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1349210,3,6,420178,ALLEANZA VERDI E SINISTRA
1349218,0,3,417834,FRATELLI D'ITALIA CON GIORGIA MELONI
1349218,1,4,417051,FORZA ITALIA
1349218,2,5,417349,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1349218,3,6,417267,LEGA PER SALVINI PREMIER
1349245,0,3,417047,+EUROPA
1349245,1,4,420377,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1349245,2,5,416821,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1349245,3,6,420181,ALLEANZA VERDI E SINISTRA
1349292,0,5,417229,ITALEXIT PER L'ITALIA
1349293,0,8,416626,ITALEXIT PER L'ITALIA
1349296,0,8,416626,ITALEXIT PER L'ITALIA
1349298,0,8,416626,ITALEXIT PER L'ITALIA
1349306,0,8,416630,ITALEXIT PER L'ITALIA
1349308,0,8,416630,ITALEXIT PER L'ITALIA
1349319,0,8,416865,ITALEXIT PER L'ITALIA
1349322,0,10,417279,MOVIMENTO 5 STELLE
1349324,0,8,416865,ITALEXIT PER L'ITALIA
1349337,0,10,417283,MOVIMENTO 5 STELLE
1349340,0,10,417283,MOVIMENTO 5 STELLE
1349344,0,7,416449,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1349344,1,8,416461,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1349344,2,9,417822,ALLEANZA VERDI E SINISTRA
1349344,3,10,416213,+EUROPA
1349347,0,8,416868,ITALEXIT PER L'ITALIA
1349348,0,7,416449,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1349348,1,8,416461,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1349348,2,9,417822,ALLEANZA VERDI E SINISTRA
1349348,3,10,416213,+EUROPA
1349356,0,8,416868,ITALEXIT PER L'ITALIA
1349358,0,8,416868,ITALEXIT PER L'ITALIA
1349361,0,1,417132,PARTITO COMUNISTA ITALIANO
1349363,0,1,417132,PARTITO COMUNISTA ITALIANO
1349367,0,1,416256,MOVIMENTO 5 STELLE
1349378,0,7,416453,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1349378,1,8,416465,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1349378,2,9,417826,ALLEANZA VERDI E SINISTRA
1349378,3,10,416481,+EUROPA
1349406,0,10,417283,MOVIMENTO 5 STELLE
1349408,0,3,417838,FRATELLI D'ITALIA CON GIORGIA MELONI
1349408,1,4,417055,FORZA ITALIA
1349408,2,5,417353,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1349408,3,6,417271,LEGA PER SALVINI PREMIER
1349410,0,10,417283,MOVIMENTO 5 STELLE
1349417,0,3,416660,VITA
1349428,0,3,417142,MOVIMENTO 5 STELLE
1349442,0,1,417132,PARTITO COMUNISTA ITALIANO
1349467,0,3,417142,MOVIMENTO 5 STELLE
1349474,0,7,416453,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1349474,1,8,416465,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1349474,2,9,417826,ALLEANZA VERDI E SINISTRA
1349474,3,10,416481,+EUROPA
1349481,0,7,416449,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1349481,1,8,416461,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1349481,2,9,417822,ALLEANZA VERDI E SINISTRA
1349481,3,10,416213,+EUROPA
1349496,0,3,417142,MOVIMENTO 5 STELLE
1349509,0,7,416457,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1349509,1,8,416469,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1349509,2,9,417830,ALLEANZA VERDI E SINISTRA
1349509,3,10,416485,+EUROPA
1349531,0,2,417569,VITA
1349533,0,1,416324,ITALEXIT PER L'ITALIA
1349536,0,2,417569,VITA
1349539,0,2,417569,VITA
1349552,0,2,417573,VITA
1349563,0,2,417578,VITA
1349565,0,2,417578,VITA
1349567,0,2,417578,VITA
1349570,0,2,417578,VITA
1349584,0,7,416453,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1349584,1,8,416465,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1349584,2,9,417826,ALLEANZA VERDI E SINISTRA
1349584,3,10,416481,+EUROPA
1349595,0,3,416315,SUD CHIAMA NORD
1349609,0,9,417342,+EUROPA
1349609,1,10,420148,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1349609,2,11,420108,ALLEANZA VERDI E SINISTRA
1349609,3,12,417297,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1349611,0,7,416457,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1349611,1,8,416469,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1349611,2,9,417830,ALLEANZA VERDI E SINISTRA
1349611,3,10,416485,+EUROPA
1349612,0,9,417342,+EUROPA
1349612,1,10,420148,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1349612,2,11,420108,ALLEANZA VERDI E SINISTRA
1349612,3,12,417297,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1349613,0,3,416319,SUD CHIAMA NORD
1349614,0,3,416319,SUD CHIAMA NORD
1349617,0,9,417342,+EUROPA
1349617,1,10,420148,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1349617,2,11,420108,ALLEANZA VERDI E SINISTRA
1349617,3,12,417297,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1349630,0,1,416324,ITALEXIT PER L'ITALIA
1349632,0,9,417346,+EUROPA
1349632,1,10,420152,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1349632,2,11,420112,ALLEANZA VERDI E SINISTRA
1349632,3,12,417301,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1349634,0,1,416324,ITALEXIT PER L'ITALIA
1349664,0,2,417573,VITA
1349666,0,2,417573,VITA
1349672,0,2,417573,VITA
1349680,0,9,417346,+EUROPA
1349680,1,10,420152,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1349680,2,11,420112,ALLEANZA VERDI E SINISTRA
1349680,3,12,417301,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1349690,0,3,416315,SUD CHIAMA NORD
1349693,0,4,420352,ALLEANZA VERDI E SINISTRA
1349693,1,5,419934,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1349693,2,6,417661,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1349693,3,7,419353,+EUROPA
1349698,0,4,420352,ALLEANZA VERDI E SINISTRA
1349698,1,5,419934,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1349698,2,6,417661,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1349698,3,7,419353,+EUROPA
1349699,0,3,416315,SUD CHIAMA NORD
1349702,0,4,420352,ALLEANZA VERDI E SINISTRA
1349702,1,5,419934,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1349702,2,6,417661,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1349702,3,7,419353,+EUROPA
1349717,0,7,416457,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1349717,1,8,416469,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1349717,2,9,417830,ALLEANZA VERDI E SINISTRA
1349717,3,10,416485,+EUROPA
1349724,0,3,416319,SUD CHIAMA NORD
1349725,0,6,417068,AZIONE - ITALIA VIVA - CALENDA
1349730,0,6,417068,AZIONE - ITALIA VIVA - CALENDA
1349772,0,1,416328,ITALEXIT PER L'ITALIA
1349782,0,1,416328,ITALEXIT PER L'ITALIA
1349789,0,1,416328,ITALEXIT PER L'ITALIA
1349791,0,6,417444,+EUROPA
1349791,1,7,418332,ALLEANZA VERDI E SINISTRA
1349791,2,8,419156,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1349791,3,9,418910,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1349823,0,4,420556,ALLEANZA VERDI E SINISTRA
1349823,1,5,419938,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1349823,2,6,417665,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1349823,3,7,419557,+EUROPA
1349827,0,4,420556,ALLEANZA VERDI E SINISTRA
1349827,1,5,419938,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1349827,2,6,417665,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1349827,3,7,419557,+EUROPA
1349832,0,4,420556,ALLEANZA VERDI E SINISTRA
1349832,1,5,419938,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1349832,2,6,417665,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1349832,3,7,419557,+EUROPA
1349837,0,4,420556,ALLEANZA VERDI E SINISTRA
1349837,1,5,419938,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1349837,2,6,417665,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1349837,3,7,419557,+EUROPA
1349838,0,6,417444,+EUROPA
1349838,1,7,418332,ALLEANZA VERDI E SINISTRA
1349838,2,8,419156,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1349838,3,9,418910,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1349842,0,6,417444,+EUROPA
1349842,1,7,418332,ALLEANZA VERDI E SINISTRA
1349842,2,8,419156,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1349842,3,9,418910,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1349850,0,7,417786,MOVIMENTO 5 STELLE
1349857,0,7,417786,MOVIMENTO 5 STELLE
1349861,0,6,417444,+EUROPA
1349861,1,7,418332,ALLEANZA VERDI E SINISTRA
1349861,2,8,419156,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1349861,3,9,418910,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1349875,0,6,417450,+EUROPA
1349875,1,7,418338,ALLEANZA VERDI E SINISTRA
1349875,2,8,418789,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1349875,3,9,418915,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1349899,0,6,417444,+EUROPA
1349899,1,7,418332,ALLEANZA VERDI E SINISTRA
1349899,2,8,419156,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1349899,3,9,418910,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1349935,0,8,417720,MASTELLA NOI DI CENTRO EUROPEISTI
1349939,0,8,417720,MASTELLA NOI DI CENTRO EUROPEISTI
1349944,0,8,417720,MASTELLA NOI DI CENTRO EUROPEISTI
1349946,0,7,417790,MOVIMENTO 5 STELLE
1349953,0,7,417793,MOVIMENTO 5 STELLE
1349962,0,12,417603,AZIONE - ITALIA VIVA - CALENDA
1349967,0,7,417796,MOVIMENTO 5 STELLE
1349976,0,12,417603,AZIONE - ITALIA VIVA - CALENDA
1349977,0,8,417724,MASTELLA NOI DI CENTRO EUROPEISTI
1349990,0,7,417786,MOVIMENTO 5 STELLE
1350086,0,7,417790,MOVIMENTO 5 STELLE
1350106,0,7,417793,MOVIMENTO 5 STELLE
1350111,0,12,417603,AZIONE - ITALIA VIVA - CALENDA
1350112,0,8,417724,MASTELLA NOI DI CENTRO EUROPEISTI
1350115,0,7,417796,MOVIMENTO 5 STELLE
1350123,0,12,417550,AZIONE - ITALIA VIVA - CALENDA
1350125,0,8,417724,MASTELLA NOI DI CENTRO EUROPEISTI
1350135,0,12,417550,AZIONE - ITALIA VIVA - CALENDA
1350141,0,12,417556,UNIONE POPOLARE CON DE MAGISTRIS
1350144,0,12,417554,AZIONE - ITALIA VIVA - CALENDA
1350150,0,12,417556,UNIONE POPOLARE CON DE MAGISTRIS
1350155,0,12,417554,AZIONE - ITALIA VIVA - CALENDA
1350160,0,12,417554,AZIONE - ITALIA VIVA - CALENDA
1350171,0,14,418061,LEGA PER SALVINI PREMIER
1350171,1,15,418199,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1350171,2,16,417975,FRATELLI D'ITALIA CON GIORGIA MELONI
1350171,3,17,418075,FORZA ITALIA
1350180,0,7,417796,MOVIMENTO 5 STELLE
1350184,0,8,417724,MASTELLA NOI DI CENTRO EUROPEISTI
1350197,0,12,417550,AZIONE - ITALIA VIVA - CALENDA
1350201,0,12,417556,UNIONE POPOLARE CON DE MAGISTRIS
1350216,0,10,417560,VITA
1350219,0,10,417560,VITA
1350231,0,11,417146,ITALIA SOVRANA E POPOLARE
1350242,0,11,417146,ITALIA SOVRANA E POPOLARE
