cod_cand,desc_lista
1351021,AZIONE - ITALIA VIVA - CALENDA
1351022,AZIONE - ITALIA VIVA - CALENDA
1351080,AZIONE - ITALIA VIVA - CALENDA
1351081,AZIONE - ITALIA VIVA - CALENDA
1351083,PARTITO COMUNISTA ITALIANO
1351084,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC; FRATELLI D'ITALIA CON GIORGIA MELONI; FORZA ITALIA; LEGA PER SALVINI PREMIER
1351086,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC; FRATELLI D'ITALIA CON GIORGIA MELONI; FORZA ITALIA; LEGA PER SALVINI PREMIER
1351091,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC; FRATELLI D'ITALIA CON GIORGIA MELONI; FORZA ITALIA; LEGA PER SALVINI PREMIER
1351094,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC; FRATELLI D'ITALIA CON GIORGIA MELONI; FORZA ITALIA; LEGA PER SALVINI PREMIER
1351096,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC; FRATELLI D'ITALIA CON GIORGIA MELONI; FORZA ITALIA; LEGA PER SALVINI PREMIER
1351097,AZIONE - ITALIA VIVA - CALENDA
1351100,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC; FRATELLI D'ITALIA CON GIORGIA MELONI; FORZA ITALIA; LEGA PER SALVINI PREMIER
1351101,FORZA ITALIA; FRATELLI D'ITALIA CON GIORGIA MELONI; LEGA PER SALVINI PREMIER; NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1351103,AZIONE - ITALIA VIVA - CALENDA
1351104,FORZA ITALIA; FRATELLI D'ITALIA CON GIORGIA MELONI; LEGA PER SALVINI PREMIER; NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1351137,+EUROPA; IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO; ALLEANZA VERDI E SINISTRA; PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1351138,+EUROPA; IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO; ALLEANZA VERDI E SINISTRA; PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1351139,+EUROPA; IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO; ALLEANZA VERDI E SINISTRA; PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1351142,+EUROPA; IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO; ALLEANZA VERDI E SINISTRA; PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1351143,+EUROPA; IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO; ALLEANZA VERDI E SINISTRA; PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1351144,+EUROPA; IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO; ALLEANZA VERDI E SINISTRA; PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1351257,MOVIMENTO 5 STELLE
1351260,MOVIMENTO 5 STELLE
1351276,SUD CHIAMA NORD
1351323,ITALEXIT PER L'ITALIA
1351336,ITALEXIT PER L'ITALIA
1351344,AZIONE - ITALIA VIVA - CALENDA
1351345,FORZA ITALIA; LEGA PER SALVINI PREMIER; FRATELLI D'ITALIA CON GIORGIA MELONI; NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1351347,AZIONE - ITALIA VIVA - CALENDA
1351350,FORZA ITALIA; LEGA PER SALVINI PREMIER; FRATELLI D'ITALIA CON GIORGIA MELONI; NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1351353,AZIONE - ITALIA VIVA - CALENDA
1351362,FORZA ITALIA; LEGA PER SALVINI PREMIER; FRATELLI D'ITALIA CON GIORGIA MELONI; NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1351366,FORZA ITALIA; LEGA PER SALVINI PREMIER; FRATELLI D'ITALIA CON GIORGIA MELONI; NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1351368,FORZA ITALIA; LEGA PER SALVINI PREMIER; FRATELLI D'ITALIA CON GIORGIA MELONI; NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1351369,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO; PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA; ALLEANZA VERDI E SINISTRA; +EUROPA
1351376,FORZA ITALIA; NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC; FRATELLI D'ITALIA CON GIORGIA MELONI; LEGA PER SALVINI PREMIER
1351379,AZIONE - ITALIA VIVA - CALENDA
1351388,ITALEXIT PER L'ITALIA
1351396,FORZA ITALIA; LEGA PER SALVINI PREMIER; FRATELLI D'ITALIA CON GIORGIA MELONI; NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1351397,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO; PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA; ALLEANZA VERDI E SINISTRA; +EUROPA
1351398,AZIONE - ITALIA VIVA - CALENDA
1351406,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO; PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA; ALLEANZA VERDI E SINISTRA; +EUROPA
1351407,AZIONE - ITALIA VIVA - CALENDA
1351412,MOVIMENTO 5 STELLE
1351415,UNIONE POPOLARE CON DE MAGISTRIS
1351417,MOVIMENTO 5 STELLE
1351418,AZIONE - ITALIA VIVA - CALENDA
1351427,UNIONE POPOLARE CON DE MAGISTRIS
1351430,MOVIMENTO 5 STELLE
1351436,UNIONE POPOLARE CON DE MAGISTRIS
1351442,SUD CHIAMA NORD
1351482,AZIONE - ITALIA VIVA - CALENDA
1351483,UNIONE POPOLARE CON DE MAGISTRIS
1351484,FORZA ITALIA; NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC; FRATELLI D'ITALIA CON GIORGIA MELONI; LEGA PER SALVINI PREMIER
1351485,AZIONE - ITALIA VIVA - CALENDA
1351486,AZIONE - ITALIA VIVA - CALENDA
1351487,AZIONE - ITALIA VIVA - CALENDA
1351491,AZIONE - ITALIA VIVA - CALENDA
1351492,FORZA ITALIA; NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC; FRATELLI D'ITALIA CON GIORGIA MELONI; LEGA PER SALVINI PREMIER
1351495,UNIONE POPOLARE CON DE MAGISTRIS
1351497,MOVIMENTO 5 STELLE
1351499,AZIONE - ITALIA VIVA - CALENDA
1351504,AZIONE - ITALIA VIVA - CALENDA
1351507,ITALEXIT PER L'ITALIA
1351508,UNIONE POPOLARE CON DE MAGISTRIS
1351511,AZIONE - ITALIA VIVA - CALENDA
1351512,AZIONE - ITALIA VIVA - CALENDA
1351513,ITALEXIT PER L'ITALIA
1351514,MOVIMENTO 5 STELLE
1351517,ITALEXIT PER L'ITALIA
1351520,AZIONE - ITALIA VIVA - CALENDA
1351522,ITALEXIT PER L'ITALIA
1351524,MOVIMENTO 5 STELLE
1351545,MOVIMENTO 5 STELLE
1351549,SUD CHIAMA NORD
1351557,MOVIMENTO 5 STELLE
1351561,MASTELLA NOI DI CENTRO EUROPEISTI
1351564,MOVIMENTO 5 STELLE
1351566,MASTELLA NOI DI CENTRO EUROPEISTI
1351567,MASTELLA NOI DI CENTRO EUROPEISTI
1351580,MOVIMENTO 5 STELLE
1351585,MOVIMENTO 5 STELLE
1351611,AZIONE - ITALIA VIVA - CALENDA
1351613,AZIONE - ITALIA VIVA - CALENDA
1351614,SUD CHIAMA NORD
1351634,AZIONE - ITALIA VIVA - CALENDA
1351694,SUD CHIAMA NORD
1351695,AZIONE - ITALIA VIVA - CALENDA
1351701,SUD CHIAMA NORD
1351718,AZIONE - ITALIA VIVA - CALENDA
1351734,MOVIMENTO 5 STELLE
1351750,ITALIA SOVRANA E POPOLARE
1351752,ITALIA SOVRANA E POPOLARE
1351753,ITALIA SOVRANA E POPOLARE
1351774,ALTERNATIVA PER L'ITALIA - NO GREEN PASS
1351781,AZIONE - ITALIA VIVA - CALENDA
1351783,AZIONE - ITALIA VIVA - CALENDA
1351786,AZIONE - ITALIA VIVA - CALENDA
1351789,SUD CHIAMA NORD
1351806,AZIONE - ITALIA VIVA - CALENDA
1351808,AZIONE - ITALIA VIVA - CALENDA
1351937,ITALIA SOVRANA E POPOLARE
1351948,ITALIA SOVRANA E POPOLARE
1351949,AZIONE - ITALIA VIVA - CALENDA
1351953,AZIONE - ITALIA VIVA - CALENDA
1351960,AZIONE - ITALIA VIVA - CALENDA
1351990,ITALIA SOVRANA E POPOLARE
1351999,UNIONE POPOLARE CON DE MAGISTRIS
1352001,ITALIA SOVRANA E POPOLARE
1352007,ALTERNATIVA PER L'ITALIA - NO GREEN PASS
1352017,ALTERNATIVA PER L'ITALIA - NO GREEN PASS
1352043,AZIONE - ITALIA VIVA - CALENDA
1352048,ITALIA SOVRANA E POPOLARE
1352053,AZIONE - ITALIA VIVA - CALENDA
1352057,ITALIA SOVRANA E POPOLARE
1352062,ITALIA SOVRANA E POPOLARE
1352067,ITALIA SOVRANA E POPOLARE
1352072,AZIONE - ITALIA VIVA - CALENDA
1352099,AZIONE - ITALIA VIVA - CALENDA
1352107,FRATELLI D'ITALIA CON GIORGIA MELONI; LEGA PER SALVINI PREMIER; FORZA ITALIA; NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1352115,FRATELLI D'ITALIA CON GIORGIA MELONI; LEGA PER SALVINI PREMIER; FORZA ITALIA; NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1352125,FRATELLI D'ITALIA CON GIORGIA MELONI; LEGA PER SALVINI PREMIER; FORZA ITALIA; NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1352169,FRATELLI D'ITALIA CON GIORGIA MELONI; LEGA PER SALVINI PREMIER; FORZA ITALIA; NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1352218,FRATELLI D'ITALIA CON GIORGIA MELONI; LEGA PER SALVINI PREMIER; FORZA ITALIA; NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1352240,+EUROPA; ALLEANZA VERDI E SINISTRA; IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO; PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1352247,ALLEANZA VERDI E SINISTRA; +EUROPA; IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO; PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1352267,+EUROPA; ALLEANZA VERDI E SINISTRA; IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO; PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1352270,FRATELLI D'ITALIA CON GIORGIA MELONI; LEGA PER SALVINI PREMIER; FORZA ITALIA; NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1352275,ITALEXIT PER L'ITALIA
1352342,FRATELLI D'ITALIA CON GIORGIA MELONI; LEGA PER SALVINI PREMIER; FORZA ITALIA; NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1352354,ITALEXIT PER L'ITALIA
1352366,FRATELLI D'ITALIA CON GIORGIA MELONI; LEGA PER SALVINI PREMIER; FORZA ITALIA; NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1352367,ITALEXIT PER L'ITALIA
1352372,AZIONE - ITALIA VIVA - CALENDA
1352375,ITALEXIT PER L'ITALIA
1352379,PARTITO COMUNISTA ITALIANO
1352439,FRATELLI D'ITALIA CON GIORGIA MELONI; LEGA PER SALVINI PREMIER; FORZA ITALIA; NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1352441,MASTELLA NOI DI CENTRO EUROPEISTI
1352456,ALLEANZA VERDI E SINISTRA; +EUROPA; IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO; PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1352461,ALLEANZA VERDI E SINISTRA; +EUROPA; PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA; IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1352463,AZIONE - ITALIA VIVA - CALENDA
1352469,MOVIMENTO 5 STELLE
1352470,PARTITO COMUNISTA ITALIANO
1352471,VITA
1352483,VITA
1352484,ITALEXIT PER L'ITALIA
1352503,VITA
1352507,VITA
1352509,SUD CHIAMA NORD
1352512,SUD CHIAMA NORD
1352515,FRATELLI D'ITALIA CON GIORGIA MELONI; LEGA PER SALVINI PREMIER; FORZA ITALIA; NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1352522,SUD CHIAMA NORD
1352524,SUD CHIAMA NORD
1352528,MASTELLA NOI DI CENTRO EUROPEISTI
1352572,ITALEXIT PER L'ITALIA
1352575,ITALEXIT PER L'ITALIA
1352582,FRATELLI D'ITALIA CON GIORGIA MELONI; LEGA PER SALVINI PREMIER; FORZA ITALIA; NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1352607,VITA
1352614,VITA
1352617,ALLEANZA VERDI E SINISTRA; +EUROPA; PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA; IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1352620,MOVIMENTO 5 STELLE
1352621,VITA
1352624,MOVIMENTO 5 STELLE
1352650,VITA
1352665,ITALEXIT PER L'ITALIA
1352667,VITA
1352676,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO; PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA; ALLEANZA VERDI E SINISTRA; +EUROPA
1352729,FRATELLI D'ITALIA CON GIORGIA MELONI; FORZA ITALIA; LEGA PER SALVINI PREMIER; NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1352732,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO; PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA; ALLEANZA VERDI E SINISTRA; +EUROPA
1352735,FORZA ITALIA; FRATELLI D'ITALIA CON GIORGIA MELONI; LEGA PER SALVINI PREMIER; NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1352742,MOVIMENTO 5 STELLE
1352744,ITALIA SOVRANA E POPOLARE
1352749,FORZA ITALIA; FRATELLI D'ITALIA CON GIORGIA MELONI; LEGA PER SALVINI PREMIER; NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1352754,ITALIA SOVRANA E POPOLARE
1352763,MOVIMENTO 5 STELLE
1352767,MOVIMENTO 5 STELLE
1352785,ITALEXIT PER L'ITALIA
1352791,ITALEXIT PER L'ITALIA
1352793,ITALEXIT PER L'ITALIA
1352801,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO; PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA; ALLEANZA VERDI E SINISTRA; +EUROPA
1352821,VITA
1352880,FRATELLI D'ITALIA CON GIORGIA MELONI; FORZA ITALIA; LEGA PER SALVINI PREMIER; NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1352883,FRATELLI D'ITALIA CON GIORGIA MELONI; FORZA ITALIA; LEGA PER SALVINI PREMIER; NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1352887,MOVIMENTO 5 STELLE
1352889,MOVIMENTO 5 STELLE
1352890,ITALIA SOVRANA E POPOLARE
1352896,FORZA ITALIA; FRATELLI D'ITALIA CON GIORGIA MELONI; LEGA PER SALVINI PREMIER; NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1352907,VITA
1352924,FRATELLI D'ITALIA CON GIORGIA MELONI; FORZA ITALIA; LEGA PER SALVINI PREMIER; NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1352931,FRATELLI D'ITALIA CON GIORGIA MELONI; FORZA ITALIA; LEGA PER SALVINI PREMIER; NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1352933,MOVIMENTO 5 STELLE
1352934,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO; PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA; ALLEANZA VERDI E SINISTRA; +EUROPA
1352945,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO; PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA; ALLEANZA VERDI E SINISTRA; +EUROPA
1352954,ITALEXIT PER L'ITALIA
1352957,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO; PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA; ALLEANZA VERDI E SINISTRA; +EUROPA
1352959,VITA
1352968,VITA
1352971,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA; ALLEANZA VERDI E SINISTRA; IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO; +EUROPA
1352974,VITA
1353013,VITA
1353026,VITA
1353060,ITALIA SOVRANA E POPOLARE
1353063,ITALIA SOVRANA E POPOLARE
1353065,ITALIA SOVRANA E POPOLARE
1353067,ITALIA SOVRANA E POPOLARE
1353077,ITALIA SOVRANA E POPOLARE
1353078,ITALIA SOVRANA E POPOLARE
1353092,LEGA PER SALVINI PREMIER; FRATELLI D'ITALIA CON GIORGIA MELONI; NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC; FORZA ITALIA
1353097,VITA
1353103,LEGA PER SALVINI PREMIER; FRATELLI D'ITALIA CON GIORGIA MELONI; NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC; FORZA ITALIA
1353111,LEGA PER SALVINI PREMIER; FRATELLI D'ITALIA CON GIORGIA MELONI; NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC; FORZA ITALIA
1353127,LEGA PER SALVINI PREMIER; FRATELLI D'ITALIA CON GIORGIA MELONI; NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC; FORZA ITALIA
1353138,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO; PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA; ALLEANZA VERDI E SINISTRA; +EUROPA
1353158,ITALEXIT PER L'ITALIA
1353165,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO; PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA; ALLEANZA VERDI E SINISTRA; +EUROPA
1353180,VITA
1353181,VITA
1353184,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO; PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA; ALLEANZA VERDI E SINISTRA; +EUROPA
1353185,VITA
1353232,UNIONE POPOLARE CON DE MAGISTRIS
1353245,AZIONE - ITALIA VIVA - CALENDA
1353276,MOVIMENTO 5 STELLE
1353278,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA; ALLEANZA VERDI E SINISTRA; IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO; +EUROPA
1353281,ITALEXIT PER L'ITALIA
1353340,FORZA ITALIA; LEGA PER SALVINI PREMIER; NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC; FRATELLI D'ITALIA CON GIORGIA MELONI
1353359,UNIONE POPOLARE CON DE MAGISTRIS
1353370,UNIONE POPOLARE CON DE MAGISTRIS
1353382,UNIONE POPOLARE CON DE MAGISTRIS
1353395,MOVIMENTO 5 STELLE
1353414,PARTITO DELLA FOLLIA CREATIVA
1353420,PARTITO DELLA FOLLIA CREATIVA
1353422,PARTITO DELLA FOLLIA CREATIVA
1353427,PARTITO DELLA FOLLIA CREATIVA
1353430,PARTITO DELLA FOLLIA CREATIVA
1353442,MASTELLA NOI DI CENTRO EUROPEISTI
1353446,MASTELLA NOI DI CENTRO EUROPEISTI
1353448,MASTELLA NOI DI CENTRO EUROPEISTI
1353450,MASTELLA NOI DI CENTRO EUROPEISTI
1353453,MASTELLA NOI DI CENTRO EUROPEISTI
1353512,FRATELLI D'ITALIA CON GIORGIA MELONI; FORZA ITALIA; LEGA PER SALVINI PREMIER; NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1353514,FRATELLI D'ITALIA CON GIORGIA MELONI; FORZA ITALIA; LEGA PER SALVINI PREMIER; NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1353515,FRATELLI D'ITALIA CON GIORGIA MELONI; FORZA ITALIA; LEGA PER SALVINI PREMIER; NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1353518,FRATELLI D'ITALIA CON GIORGIA MELONI; FORZA ITALIA; LEGA PER SALVINI PREMIER; NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1353561,ITALIA SOVRANA E POPOLARE
1353566,ITALIA SOVRANA E POPOLARE
1353568,ITALIA SOVRANA E POPOLARE
1353571,ITALIA SOVRANA E POPOLARE
1353576,ITALIA SOVRANA E POPOLARE
1353583,MOVIMENTO 5 STELLE
1353590,FORZA ITALIA; FRATELLI D'ITALIA CON GIORGIA MELONI; LEGA PER SALVINI PREMIER; NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1353593,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA; ALLEANZA VERDI E SINISTRA; IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO; +EUROPA
1353597,FORZA ITALIA; FRATELLI D'ITALIA CON GIORGIA MELONI; LEGA PER SALVINI PREMIER; NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1353601,FORZA ITALIA; FRATELLI D'ITALIA CON GIORGIA MELONI; LEGA PER SALVINI PREMIER; NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1353602,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA; ALLEANZA VERDI E SINISTRA; IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO; +EUROPA
1353604,FRATELLI D'ITALIA CON GIORGIA MELONI; FORZA ITALIA; LEGA PER SALVINI PREMIER; NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1353605,PARTITO DELLA FOLLIA CREATIVA
1353607,FRATELLI D'ITALIA CON GIORGIA MELONI; FORZA ITALIA; LEGA PER SALVINI PREMIER; NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1353678,PARTITO ANIMALISTA - UCDL - 10 VOLTE MEGLIO
1353697,+EUROPA; ALLEANZA VERDI E SINISTRA; IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO; PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1353776,ITALIA SOVRANA E POPOLARE
1353779,ITALIA SOVRANA E POPOLARE
1353791,UNIONE POPOLARE CON DE MAGISTRIS
1353822,VITA
1353836,VITA
1353839,ITALIA SOVRANA E POPOLARE
1353841,PARTITO ANIMALISTA - UCDL - 10 VOLTE MEGLIO
1353843,ITALIA SOVRANA E POPOLARE
1353846,ITALIA SOVRANA E POPOLARE
1353852,ITALIA SOVRANA E POPOLARE
1353853,ITALIA SOVRANA E POPOLARE
1353863,MASTELLA NOI DI CENTRO EUROPEISTI
1353874,PARTITO ANIMALISTA - UCDL - 10 VOLTE MEGLIO
1353875,MASTELLA NOI DI CENTRO EUROPEISTI
1353882,ITALIA SOVRANA E POPOLARE
1353883,PARTITO COMUNISTA ITALIANO
1353885,ITALIA SOVRANA E POPOLARE
1353886,UNIONE POPOLARE CON DE MAGISTRIS
1353887,VITA
1353889,MOVIMENTO 5 STELLE
1353890,ITALIA SOVRANA E POPOLARE
1353896,VITA
1353901,ITALIA SOVRANA E POPOLARE
1353903,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC; LEGA PER SALVINI PREMIER; FORZA ITALIA; FRATELLI D'ITALIA CON GIORGIA MELONI
1353904,AZIONE - ITALIA VIVA - CALENDA
1353908,MASTELLA NOI DI CENTRO EUROPEISTI
1353915,MASTELLA NOI DI CENTRO EUROPEISTI
1353930,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA; ALLEANZA VERDI E SINISTRA; +EUROPA; IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1353933,SŰDTIROLER VOLKSPARTEI (SVP) - PATT
1353935,MASTELLA NOI DI CENTRO EUROPEISTI
1353937,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA; ALLEANZA VERDI E SINISTRA; +EUROPA; IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1353940,AZIONE - ITALIA VIVA - CALENDA
1353944,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA; ALLEANZA VERDI E SINISTRA; +EUROPA; IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1353945,MASTELLA NOI DI CENTRO EUROPEISTI
1353949,MASTELLA NOI DI CENTRO EUROPEISTI
1353953,MASTELLA NOI DI CENTRO EUROPEISTI
1353960,MASTELLA NOI DI CENTRO EUROPEISTI
1353968,MASTELLA NOI DI CENTRO EUROPEISTI
1353971,UNIONE POPOLARE CON DE MAGISTRIS
1353975,UNIONE POPOLARE CON DE MAGISTRIS
1353978,PARTITO ANIMALISTA - UCDL - 10 VOLTE MEGLIO
1353980,ITALIA SOVRANA E POPOLARE
1353987,+EUROPA; IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO; ALLEANZA VERDI E SINISTRA; PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1353989,ITALEXIT PER L'ITALIA
1353991,VITA
1353993,VITA
1353997,VITA
1354001,SŰDTIROLER VOLKSPARTEI (SVP) - PATT
1354008,MASTELLA NOI DI CENTRO EUROPEISTI
1354010,SŰDTIROLER VOLKSPARTEI (SVP) - PATT
1354012,MASTELLA NOI DI CENTRO EUROPEISTI
1354015,SŰDTIROLER VOLKSPARTEI (SVP) - PATT
1354016,MASTELLA NOI DI CENTRO EUROPEISTI
1354019,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA; ALLEANZA VERDI E SINISTRA; +EUROPA; IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1354026,UNIONE POPOLARE CON DE MAGISTRIS
1354028,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA; ALLEANZA VERDI E SINISTRA; +EUROPA; IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1354035,AZIONE - ITALIA VIVA - CALENDA
1354037,MASTELLA NOI DI CENTRO EUROPEISTI
1354042,AZIONE - ITALIA VIVA - CALENDA
1354044,UNIONE POPOLARE CON DE MAGISTRIS
1354046,AZIONE - ITALIA VIVA - CALENDA
1354051,ITALEXIT PER L'ITALIA
1354059,VITA
1354060,UNIONE POPOLARE CON DE MAGISTRIS
1354063,ALTERNATIVA PER L'ITALIA - NO GREEN PASS
1354067,LEGA PER SALVINI PREMIER; FRATELLI D'ITALIA CON GIORGIA MELONI; FORZA ITALIA; NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1354068,UNIONE POPOLARE CON DE MAGISTRIS
1354073,ALTERNATIVA PER L'ITALIA - NO GREEN PASS
1354080,MASTELLA NOI DI CENTRO EUROPEISTI
1354103,ITALIA SOVRANA E POPOLARE
1354112,PARTITO ANIMALISTA - UCDL - 10 VOLTE MEGLIO
