Tipo Elezione;Data elezione;Lista;Ripartizione;Nazione;Voti Liste;Schede Nulle;Schede Bianche;Schede Contestate;Votanti;Elettori
Camera Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;ARABIA SAUDITA;33;11;4;0;227;984
Camera Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;ARABIA SAUDITA;82;11;4;0;227;984
Camera Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;ARABIA SAUDITA;27;11;4;0;227;984
Camera Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;ARABIA SAUDITA;69;11;4;0;227;984
Camera Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;AUSTRALIA;1525;2395;516;0;25566;133706
Camera Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;AUSTRALIA;5638;2395;516;0;25566;133706
Camera Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;AUSTRALIA;3751;2395;516;0;25566;133706
Camera Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;AUSTRALIA;9423;2395;516;0;25566;133706
Camera Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;MYANMAR;1;2;0;0;24;73
Camera Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;MYANMAR;2;2;0;0;24;73
Camera Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;MYANMAR;6;2;0;0;24;73
Camera Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;MYANMAR;12;2;0;0;24;73
Camera Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;CAMBOGIA;13;7;2;0;80;165
Camera Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;CAMBOGIA;12;7;2;0;80;165
Camera Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;CAMBOGIA;7;7;2;0;80;165
Camera Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;CAMBOGIA;35;7;2;0;80;165
Camera Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;SRI LANKA;3;13;2;0;153;243
Camera Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;SRI LANKA;21;13;2;0;153;243
Camera Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;SRI LANKA;11;13;2;0;153;243
Camera Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;SRI LANKA;28;13;2;0;153;243
Camera Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;REPUBBLICA POPOLARE CINESE;414;92;30;0;2265;6153
Camera Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;REPUBBLICA POPOLARE CINESE;577;92;30;0;2265;6153
Camera Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;REPUBBLICA POPOLARE CINESE;302;92;30;0;2265;6153
Camera Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;REPUBBLICA POPOLARE CINESE;841;92;30;0;2265;6153
Camera Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;REPUBBLICA DI COREA;39;9;2;0;198;526
Camera Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;REPUBBLICA DI COREA;27;9;2;0;198;526
Camera Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;REPUBBLICA DI COREA;31;9;2;0;198;526
Camera Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;REPUBBLICA DI COREA;87;9;2;0;198;526
Camera Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;FILIPPINE;24;30;6;0;426;1279
Camera Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;FILIPPINE;150;30;6;0;426;1279
Camera Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;FILIPPINE;64;30;6;0;426;1279
Camera Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;FILIPPINE;147;30;6;0;426;1279
Camera Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;GIAPPONE;230;114;51;0;1729;4049
Camera Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;GIAPPONE;336;114;51;0;1729;4049
Camera Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;GIAPPONE;326;114;51;0;1729;4049
Camera Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;GIAPPONE;680;114;51;0;1729;4049
Camera Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;GIORDANIA;19;8;4;0;360;954
Camera Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;GIORDANIA;49;8;4;0;360;954
Camera Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;GIORDANIA;69;8;4;0;360;954
Camera Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;GIORDANIA;202;8;4;0;360;954
Camera Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;INDIA;36;25;7;0;299;874
Camera Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;INDIA;57;25;7;0;299;874
Camera Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;INDIA;38;25;7;0;299;874
Camera Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;INDIA;131;25;7;0;299;874
Camera Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;INDONESIA;15;14;1;0;239;1033
Camera Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;INDONESIA;88;14;1;0;239;1033
Camera Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;INDONESIA;38;14;1;0;239;1033
Camera Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;INDONESIA;68;14;1;0;239;1033
Camera Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;IRAN;10;1;0;0;99;345
Camera Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;IRAN;16;1;0;0;99;345
Camera Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;IRAN;15;1;0;0;99;345
Camera Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;IRAN;49;1;0;0;99;345
Camera Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;IRAQ;0;0;0;0;0;345
Camera Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;IRAQ;0;0;0;0;0;345
Camera Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;IRAQ;0;0;0;0;0;345
Camera Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;IRAQ;0;0;0;0;0;345
Camera Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;ISRAELE;213;31;9;0;1276;12706
Camera Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;ISRAELE;477;31;9;0;1276;12706
Camera Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;ISRAELE;123;31;9;0;1276;12706
Camera Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;ISRAELE;384;31;9;0;1276;12706
Camera Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;KUWAIT;0;0;0;0;0;553
Camera Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;KUWAIT;0;0;0;0;0;553
Camera Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;KUWAIT;0;0;0;0;0;553
Camera Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;KUWAIT;0;0;0;0;0;553
Camera Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;LAOS;1;2;0;0;21;72
Camera Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;LAOS;6;2;0;0;21;72
Camera Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;LAOS;3;2;0;0;21;72
Camera Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;LAOS;8;2;0;0;21;72
Camera Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;LIBANO;73;29;12;0;1043;2233
Camera Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;LIBANO;500;29;12;0;1043;2233
Camera Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;LIBANO;153;29;12;0;1043;2233
Camera Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;LIBANO;240;29;12;0;1043;2233
Camera Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;MALAYSIA;26;7;4;0;240;696
Camera Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;MALAYSIA;79;7;4;0;240;696
Camera Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;MALAYSIA;26;7;4;0;240;696
Camera Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;MALAYSIA;88;7;4;0;240;696
Camera Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;MONGOLIA;0;0;0;0;0;19
Camera Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;MONGOLIA;0;0;0;0;0;19
Camera Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;MONGOLIA;0;0;0;0;0;19
Camera Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;MONGOLIA;0;0;0;0;0;19
Camera Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;NEPAL;2;2;0;0;27;34
Camera Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;NEPAL;5;2;0;0;27;34
Camera Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;NEPAL;3;2;0;0;27;34
Camera Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;NEPAL;14;2;0;0;27;34
Camera Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;NUOVA ZELANDA;82;50;9;0;800;4610
Camera Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;NUOVA ZELANDA;155;50;9;0;800;4610
Camera Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;NUOVA ZELANDA;128;50;9;0;800;4610
Camera Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;NUOVA ZELANDA;318;50;9;0;800;4610
Camera Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;OMAN;17;2;0;0;63;247
Camera Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;OMAN;12;2;0;0;63;247
Camera Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;OMAN;10;2;0;0;63;247
Camera Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;OMAN;22;2;0;0;63;247
Camera Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;PAKISTAN;6;25;3;0;123;207
Camera Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;PAKISTAN;28;25;3;0;123;207
Camera Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;PAKISTAN;10;25;3;0;123;207
Camera Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;PAKISTAN;49;25;3;0;123;207
Camera Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;QATAR;74;26;16;0;630;1534
Camera Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;QATAR;279;26;16;0;630;1534
Camera Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;QATAR;78;26;16;0;630;1534
Camera Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;QATAR;158;26;16;0;630;1534
Camera Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;SINGAPORE;238;34;11;0;1041;2628
Camera Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;SINGAPORE;234;34;11;0;1041;2628
Camera Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;SINGAPORE;118;34;11;0;1041;2628
Camera Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;SINGAPORE;381;34;11;0;1041;2628
Camera Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;THAILANDIA;104;109;26;0;1386;4080
Camera Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;THAILANDIA;528;109;26;0;1386;4080
Camera Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;THAILANDIA;293;109;26;0;1386;4080
Camera Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;THAILANDIA;314;109;26;0;1386;4080
Camera Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;VIETNAM;31;18;7;0;266;661
Camera Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;VIETNAM;63;18;7;0;266;661
Camera Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;VIETNAM;54;18;7;0;266;661
Camera Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;VIETNAM;86;18;7;0;266;661
Camera Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;BANGLADESH;7;20;11;0;166;333
Camera Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;BANGLADESH;23;20;11;0;166;333
Camera Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;BANGLADESH;12;20;11;0;166;333
Camera Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;BANGLADESH;91;20;11;0;166;333
Camera Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;FIGI;0;0;0;0;0;29
Camera Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;FIGI;0;0;0;0;0;29
Camera Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;FIGI;0;0;0;0;0;29
Camera Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;FIGI;0;0;0;0;0;29
Camera Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;EMIRATI ARABI UNITI;375;70;16;0;1632;8437
Camera Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;EMIRATI ARABI UNITI;508;70;16;0;1632;8437
Camera Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;EMIRATI ARABI UNITI;175;70;16;0;1632;8437
Camera Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;EMIRATI ARABI UNITI;460;70;16;0;1632;8437
Camera Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;BAHREIN;11;8;3;0;159;337
Camera Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;BAHREIN;38;8;3;0;159;337
Camera Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;BAHREIN;13;8;3;0;159;337
Camera Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;BAHREIN;33;8;3;0;159;337
Camera Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;MALDIVE;0;0;0;0;0;71
Camera Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;MALDIVE;0;0;0;0;0;71
Camera Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;MALDIVE;0;0;0;0;0;71
Camera Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;MALDIVE;0;0;0;0;0;71
Camera Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;PAPUA NUOVA GUINEA;0;0;0;0;0;17
Camera Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;PAPUA NUOVA GUINEA;0;0;0;0;0;17
Camera Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;PAPUA NUOVA GUINEA;0;0;0;0;0;17
Camera Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;PAPUA NUOVA GUINEA;0;0;0;0;0;17
Camera Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;ISOLE SALOMONE;0;0;0;0;0;2
Camera Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;ISOLE SALOMONE;0;0;0;0;0;2
Camera Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;ISOLE SALOMONE;0;0;0;0;0;2
Camera Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;ISOLE SALOMONE;0;0;0;0;0;2
Camera Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;TAIWAN;28;27;9;0;273;650
Camera Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;TAIWAN;79;27;9;0;273;650
Camera Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;TAIWAN;54;27;9;0;273;650
Camera Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;TAIWAN;77;27;9;0;273;650
Camera Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;REPUBBLICA POPOLARE DEMOCRATICA DI COREA;0;0;0;0;0;2
Camera Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;REPUBBLICA POPOLARE DEMOCRATICA DI COREA;0;0;0;0;0;2
Camera Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;REPUBBLICA POPOLARE DEMOCRATICA DI COREA;0;0;0;0;0;2
Camera Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;REPUBBLICA POPOLARE DEMOCRATICA DI COREA;0;0;0;0;0;2
Camera Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;KAZAKHSTAN;7;5;2;0;49;189
Camera Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;KAZAKHSTAN;20;5;2;0;49;189
Camera Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;KAZAKHSTAN;7;5;2;0;49;189
Camera Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;KAZAKHSTAN;8;5;2;0;49;189
Camera Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;UZBEKISTAN;1;3;0;0;26;38
Camera Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;UZBEKISTAN;12;3;0;0;26;38
Camera Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;UZBEKISTAN;3;3;0;0;26;38
