Tipo Elezione;Data Elezione;Lista;Ripartizione;Nazione;Voti Liste;Schede Nulle;Schede Bianche ;Schede Contestate;Votanti;Elettori
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AMERICA SETTENTRIONALE E CENTRALE;CANADA;1791;1605;498;1;25938;117283
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AMERICA SETTENTRIONALE E CENTRALE;CANADA;9404;1605;498;1;25938;117283
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AMERICA SETTENTRIONALE E CENTRALE;COSTA RICA;27;27;6;0;781;5102
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AMERICA SETTENTRIONALE E CENTRALE;COSTA RICA;207;27;6;0;781;5102
Senato Estero;25/09/2022;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE;AMERICA SETTENTRIONALE E CENTRALE;COSTA RICA;292;27;6;0;781;5102
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AMERICA SETTENTRIONALE E CENTRALE;COSTA RICA;69;27;6;0;781;5102
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AMERICA SETTENTRIONALE E CENTRALE;COSTA RICA;117;27;6;0;781;5102
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AMERICA SETTENTRIONALE E CENTRALE;CUBA;0;0;0;0;0;21
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AMERICA SETTENTRIONALE E CENTRALE;CUBA;0;0;0;0;0;21
Senato Estero;25/09/2022;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE;AMERICA SETTENTRIONALE E CENTRALE;CUBA;0;0;0;0;0;21
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AMERICA SETTENTRIONALE E CENTRALE;CUBA;0;0;0;0;0;21
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AMERICA SETTENTRIONALE E CENTRALE;CUBA;0;0;0;0;0;21
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AMERICA SETTENTRIONALE E CENTRALE;REPUBBLICA DOMINICANA;69;102;29;0;2144;6939
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AMERICA SETTENTRIONALE E CENTRALE;REPUBBLICA DOMINICANA;839;102;29;0;2144;6939
Senato Estero;25/09/2022;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE;AMERICA SETTENTRIONALE E CENTRALE;REPUBBLICA DOMINICANA;516;102;29;0;2144;6939
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AMERICA SETTENTRIONALE E CENTRALE;REPUBBLICA DOMINICANA;111;102;29;0;2144;6939
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AMERICA SETTENTRIONALE E CENTRALE;REPUBBLICA DOMINICANA;217;102;29;0;2144;6939
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AMERICA SETTENTRIONALE E CENTRALE;EL SALVADOR;14;33;10;0;584;2188
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AMERICA SETTENTRIONALE E CENTRALE;EL SALVADOR;254;33;10;0;584;2188
Senato Estero;25/09/2022;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE;AMERICA SETTENTRIONALE E CENTRALE;EL SALVADOR;58;33;10;0;584;2188
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AMERICA SETTENTRIONALE E CENTRALE;EL SALVADOR;50;33;10;0;584;2188
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AMERICA SETTENTRIONALE E CENTRALE;EL SALVADOR;142;33;10;0;584;2188
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AMERICA SETTENTRIONALE E CENTRALE;GIAMAICA;0;0;0;0;0;88
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AMERICA SETTENTRIONALE E CENTRALE;GIAMAICA;0;0;0;0;0;88
Senato Estero;25/09/2022;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE;AMERICA SETTENTRIONALE E CENTRALE;GIAMAICA;0;0;0;0;0;88
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AMERICA SETTENTRIONALE E CENTRALE;GIAMAICA;0;0;0;0;0;88
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AMERICA SETTENTRIONALE E CENTRALE;GIAMAICA;0;0;0;0;0;88
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AMERICA SETTENTRIONALE E CENTRALE;GUATEMALA;43;269;160;0;1300;4746
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AMERICA SETTENTRIONALE E CENTRALE;GUATEMALA;327;269;160;0;1300;4746
Senato Estero;25/09/2022;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE;AMERICA SETTENTRIONALE E CENTRALE;GUATEMALA;178;269;160;0;1300;4746
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AMERICA SETTENTRIONALE E CENTRALE;GUATEMALA;93;269;160;0;1300;4746
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AMERICA SETTENTRIONALE E CENTRALE;GUATEMALA;191;269;160;0;1300;4746
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AMERICA SETTENTRIONALE E CENTRALE;HAITI;0;0;0;0;0;108
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AMERICA SETTENTRIONALE E CENTRALE;HAITI;0;0;0;0;0;108
Senato Estero;25/09/2022;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE;AMERICA SETTENTRIONALE E CENTRALE;HAITI;0;0;0;0;0;108
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AMERICA SETTENTRIONALE E CENTRALE;HAITI;0;0;0;0;0;108
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AMERICA SETTENTRIONALE E CENTRALE;HAITI;0;0;0;0;0;108
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AMERICA SETTENTRIONALE E CENTRALE;HONDURAS;16;76;16;0;654;1112
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AMERICA SETTENTRIONALE E CENTRALE;HONDURAS;157;76;16;0;654;1112
Senato Estero;25/09/2022;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE;AMERICA SETTENTRIONALE E CENTRALE;HONDURAS;119;76;16;0;654;1112
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AMERICA SETTENTRIONALE E CENTRALE;HONDURAS;27;76;16;0;654;1112
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AMERICA SETTENTRIONALE E CENTRALE;HONDURAS;124;76;16;0;654;1112
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AMERICA SETTENTRIONALE E CENTRALE;MESSICO;213;237;19;0;3736;16584
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AMERICA SETTENTRIONALE E CENTRALE;MESSICO;1008;237;19;0;3736;16584
Senato Estero;25/09/2022;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE;AMERICA SETTENTRIONALE E CENTRALE;MESSICO;682;237;19;0;3736;16584
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AMERICA SETTENTRIONALE E CENTRALE;MESSICO;292;237;19;0;3736;16584
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AMERICA SETTENTRIONALE E CENTRALE;MESSICO;1130;237;19;0;3736;16584
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AMERICA SETTENTRIONALE E CENTRALE;NICARAGUA;18;42;12;0;410;1116
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AMERICA SETTENTRIONALE E CENTRALE;NICARAGUA;123;42;12;0;410;1116
Senato Estero;25/09/2022;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE;AMERICA SETTENTRIONALE E CENTRALE;NICARAGUA;32;42;12;0;410;1116
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AMERICA SETTENTRIONALE E CENTRALE;NICARAGUA;23;42;12;0;410;1116
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AMERICA SETTENTRIONALE E CENTRALE;NICARAGUA;94;42;12;0;410;1116
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AMERICA SETTENTRIONALE E CENTRALE;PANAMA;90;82;25;0;1387;7403
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AMERICA SETTENTRIONALE E CENTRALE;PANAMA;659;82;25;0;1387;7403
Senato Estero;25/09/2022;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE;AMERICA SETTENTRIONALE E CENTRALE;PANAMA;153;82;25;0;1387;7403
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AMERICA SETTENTRIONALE E CENTRALE;PANAMA;100;82;25;0;1387;7403
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AMERICA SETTENTRIONALE E CENTRALE;PANAMA;258;82;25;0;1387;7403
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AMERICA SETTENTRIONALE E CENTRALE;STATI UNITI D'AMERICA;0;;;;0;2551
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AMERICA SETTENTRIONALE E CENTRALE;STATI UNITI D'AMERICA;3772;2727;478;23;48986;246300
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AMERICA SETTENTRIONALE E CENTRALE;STATI UNITI D'AMERICA;0;;;;0;2551
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AMERICA SETTENTRIONALE E CENTRALE;STATI UNITI D'AMERICA;14507;2727;478;23;48986;246300
Senato Estero;25/09/2022;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE;AMERICA SETTENTRIONALE E CENTRALE;STATI UNITI D'AMERICA;2981;2727;478;23;48986;246300
Senato Estero;25/09/2022;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE;AMERICA SETTENTRIONALE E CENTRALE;STATI UNITI D'AMERICA;0;;;;0;2551
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AMERICA SETTENTRIONALE E CENTRALE;STATI UNITI D'AMERICA;0;;;;0;2551
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AMERICA SETTENTRIONALE E CENTRALE;STATI UNITI D'AMERICA;3403;2727;478;23;48986;246300
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AMERICA SETTENTRIONALE E CENTRALE;STATI UNITI D'AMERICA;0;;;;0;2551
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AMERICA SETTENTRIONALE E CENTRALE;STATI UNITI D'AMERICA;18060;2727;478;23;48986;246300
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AMERICA SETTENTRIONALE E CENTRALE;BARBADOS;0;0;0;0;0;39
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AMERICA SETTENTRIONALE E CENTRALE;BARBADOS;0;0;0;0;0;39
Senato Estero;25/09/2022;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE;AMERICA SETTENTRIONALE E CENTRALE;BARBADOS;0;0;0;0;0;39
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AMERICA SETTENTRIONALE E CENTRALE;BARBADOS;0;0;0;0;0;39
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AMERICA SETTENTRIONALE E CENTRALE;BARBADOS;0;0;0;0;0;39
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AMERICA SETTENTRIONALE E CENTRALE;BELIZE;0;0;0;0;0;26
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AMERICA SETTENTRIONALE E CENTRALE;BELIZE;0;0;0;0;0;26
Senato Estero;25/09/2022;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE;AMERICA SETTENTRIONALE E CENTRALE;BELIZE;0;0;0;0;0;26
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AMERICA SETTENTRIONALE E CENTRALE;BELIZE;0;0;0;0;0;26
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AMERICA SETTENTRIONALE E CENTRALE;BELIZE;0;0;0;0;0;26
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AMERICA SETTENTRIONALE E CENTRALE;GRENADA;0;0;0;0;0;20
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AMERICA SETTENTRIONALE E CENTRALE;GRENADA;0;0;0;0;0;20
Senato Estero;25/09/2022;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE;AMERICA SETTENTRIONALE E CENTRALE;GRENADA;0;0;0;0;0;20
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AMERICA SETTENTRIONALE E CENTRALE;GRENADA;0;0;0;0;0;20
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AMERICA SETTENTRIONALE E CENTRALE;GRENADA;0;0;0;0;0;20
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AMERICA SETTENTRIONALE E CENTRALE;ANTIGUA E BARBUDA;2;1;0;0;38;113
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AMERICA SETTENTRIONALE E CENTRALE;ANTIGUA E BARBUDA;12;1;0;0;38;113
Senato Estero;25/09/2022;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE;AMERICA SETTENTRIONALE E CENTRALE;ANTIGUA E BARBUDA;1;1;0;0;38;113
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AMERICA SETTENTRIONALE E CENTRALE;ANTIGUA E BARBUDA;9;1;0;0;38;113
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AMERICA SETTENTRIONALE E CENTRALE;ANTIGUA E BARBUDA;11;1;0;0;38;113
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AMERICA SETTENTRIONALE E CENTRALE;SAINT LUCIA;0;0;0;0;0;18
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AMERICA SETTENTRIONALE E CENTRALE;SAINT LUCIA;0;0;0;0;0;18
Senato Estero;25/09/2022;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE;AMERICA SETTENTRIONALE E CENTRALE;SAINT LUCIA;0;0;0;0;0;18
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AMERICA SETTENTRIONALE E CENTRALE;SAINT LUCIA;0;0;0;0;0;18
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AMERICA SETTENTRIONALE E CENTRALE;SAINT LUCIA;0;0;0;0;0;18
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AMERICA SETTENTRIONALE E CENTRALE;SAINT VINCENT E GRENADINE;0;0;0;0;0;13
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AMERICA SETTENTRIONALE E CENTRALE;SAINT VINCENT E GRENADINE;0;0;0;0;0;13
Senato Estero;25/09/2022;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE;AMERICA SETTENTRIONALE E CENTRALE;SAINT VINCENT E GRENADINE;0;0;0;0;0;13
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AMERICA SETTENTRIONALE E CENTRALE;SAINT VINCENT E GRENADINE;0;0;0;0;0;13
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AMERICA SETTENTRIONALE E CENTRALE;SAINT VINCENT E GRENADINE;0;0;0;0;0;13
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AMERICA SETTENTRIONALE E CENTRALE;SAINT KITTS E NEVIS;0;0;0;0;0;4
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AMERICA SETTENTRIONALE E CENTRALE;SAINT KITTS E NEVIS;0;0;0;0;0;4
Senato Estero;25/09/2022;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE;AMERICA SETTENTRIONALE E CENTRALE;SAINT KITTS E NEVIS;0;0;0;0;0;4
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AMERICA SETTENTRIONALE E CENTRALE;SAINT KITTS E NEVIS;0;0;0;0;0;4
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AMERICA SETTENTRIONALE E CENTRALE;SAINT KITTS E NEVIS;0;0;0;0;0;4
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;SAMOA;0;0;0;0;0;7
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;SAMOA;0;0;0;0;0;7
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;SAMOA;0;0;0;0;0;7
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;SAMOA;0;0;0;0;0;7
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;TONGA;0;0;0;0;0;20
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;TONGA;0;0;0;0;0;20
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;TONGA;0;0;0;0;0;20
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;TONGA;0;0;0;0;0;20
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;VANUATU;0;0;0;0;0;24
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;VANUATU;0;0;0;0;0;24
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;VANUATU;0;0;0;0;0;24
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;VANUATU;0;0;0;0;0;24
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;ARABIA SAUDITA;43;48;22;0;423;984
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;ARABIA SAUDITA;98;48;22;0;423;984
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;ARABIA SAUDITA;61;48;22;0;423;984
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;ARABIA SAUDITA;125;48;22;0;423;984
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;AUSTRALIA;1467;2462;489;0;25630;133706
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;AUSTRALIA;5812;2462;489;0;25630;133706
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;AUSTRALIA;3701;2462;489;0;25630;133706
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;AUSTRALIA;9319;2462;489;0;25630;133706
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;MYANMAR;1;2;0;0;24;73
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;MYANMAR;2;2;0;0;24;73
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;MYANMAR;6;2;0;0;24;73
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;MYANMAR;12;2;0;0;24;73
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;CAMBOGIA;13;6;2;0;80;165
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;CAMBOGIA;12;6;2;0;80;165
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;CAMBOGIA;7;6;2;0;80;165
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;CAMBOGIA;36;6;2;0;80;165
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;SRI LANKA;4;15;2;0;153;243
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;SRI LANKA;20;15;2;0;153;243
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;SRI LANKA;9;15;2;0;153;243
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;SRI LANKA;28;15;2;0;153;243
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;REPUBBLICA POPOLARE CINESE;422;88;28;0;2269;6153
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;REPUBBLICA POPOLARE CINESE;578;88;28;0;2269;6153
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;REPUBBLICA POPOLARE CINESE;305;88;28;0;2269;6153
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;REPUBBLICA POPOLARE CINESE;837;88;28;0;2269;6153
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;REPUBBLICA DI COREA;34;10;3;0;198;526
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;REPUBBLICA DI COREA;30;10;3;0;198;526
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;REPUBBLICA DI COREA;30;10;3;0;198;526
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;REPUBBLICA DI COREA;89;10;3;0;198;526
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;FILIPPINE;24;30;6;0;426;1279
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;FILIPPINE;159;30;6;0;426;1279
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;FILIPPINE;61;30;6;0;426;1279
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;FILIPPINE;141;30;6;0;426;1279
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;GIAPPONE;214;114;51;0;1719;4049
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;GIAPPONE;346;114;51;0;1719;4049
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;GIAPPONE;313;114;51;0;1719;4049
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;GIAPPONE;690;114;51;0;1719;4049
Senato Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;GIORDANIA;19;8;4;0;360;954
Senato Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;GIORDANIA;49;8;4;0;360;954
Senato Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;GIORDANIA;69;8;4;0;360;954
Senato Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;GIORDANIA;202;8;4;0;360;954
