Data Elezione;Tipo Elezione;Ripartizione;Nazione;Numero Candidato;Cognome;Nome;Tipo Altro Nome;Altro Nome;Preferenze;Lista
25/09/2022;Senato Estero;AMERICA SETTENTRIONALE E CENTRALE;SAINT LUCIA;2;NESTICO';PASQUALE FRANCESCO;;;0;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AMERICA SETTENTRIONALE E CENTRALE;SAINT LUCIA;1;FUMAGALLI;ANNA;;;0;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AMERICA SETTENTRIONALE E CENTRALE;SAINT LUCIA;2;BAGLIONE;VIRGINIA;;;0;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AMERICA SETTENTRIONALE E CENTRALE;SAINT LUCIA;1;ODOGUARDI;VINCENZO;;;0;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE
25/09/2022;Senato Estero;AMERICA SETTENTRIONALE E CENTRALE;SAINT LUCIA;2;VESPA;ANTONIO;;;0;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE
25/09/2022;Senato Estero;AMERICA SETTENTRIONALE E CENTRALE;SAINT LUCIA;1;SEVERI BRUNI;DANIELE;;;0;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Senato Estero;AMERICA SETTENTRIONALE E CENTRALE;SAINT LUCIA;1;ARCOBELLI;VINCENZO;;;0;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AMERICA SETTENTRIONALE E CENTRALE;SAINT LUCIA;2;OLIVIERI;ISABELLA LINDA;;;0;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AMERICA SETTENTRIONALE E CENTRALE;SAINT VINCENT E GRENADINE;1;LA MARCA;FRANCESCA;;;0;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AMERICA SETTENTRIONALE E CENTRALE;SAINT VINCENT E GRENADINE;2;NESTICO';PASQUALE FRANCESCO;;;0;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AMERICA SETTENTRIONALE E CENTRALE;SAINT VINCENT E GRENADINE;1;FUMAGALLI;ANNA;;;0;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AMERICA SETTENTRIONALE E CENTRALE;SAINT VINCENT E GRENADINE;2;BAGLIONE;VIRGINIA;;;0;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AMERICA SETTENTRIONALE E CENTRALE;SAINT VINCENT E GRENADINE;1;ODOGUARDI;VINCENZO;;;0;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE
25/09/2022;Senato Estero;AMERICA SETTENTRIONALE E CENTRALE;SAINT VINCENT E GRENADINE;2;VESPA;ANTONIO;;;0;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE
25/09/2022;Senato Estero;AMERICA SETTENTRIONALE E CENTRALE;SAINT VINCENT E GRENADINE;1;SEVERI BRUNI;DANIELE;;;0;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Senato Estero;AMERICA SETTENTRIONALE E CENTRALE;SAINT VINCENT E GRENADINE;1;ARCOBELLI;VINCENZO;;;0;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AMERICA SETTENTRIONALE E CENTRALE;SAINT VINCENT E GRENADINE;2;OLIVIERI;ISABELLA LINDA;;;0;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AMERICA SETTENTRIONALE E CENTRALE;SAINT KITTS E NEVIS;1;LA MARCA;FRANCESCA;;;0;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AMERICA SETTENTRIONALE E CENTRALE;SAINT KITTS E NEVIS;2;NESTICO';PASQUALE FRANCESCO;;;0;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AMERICA SETTENTRIONALE E CENTRALE;SAINT KITTS E NEVIS;1;FUMAGALLI;ANNA;;;0;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AMERICA SETTENTRIONALE E CENTRALE;SAINT KITTS E NEVIS;2;BAGLIONE;VIRGINIA;;;0;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AMERICA SETTENTRIONALE E CENTRALE;SAINT KITTS E NEVIS;1;ODOGUARDI;VINCENZO;;;0;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE
25/09/2022;Senato Estero;AMERICA SETTENTRIONALE E CENTRALE;SAINT KITTS E NEVIS;2;VESPA;ANTONIO;;;0;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE
25/09/2022;Senato Estero;AMERICA SETTENTRIONALE E CENTRALE;SAINT KITTS E NEVIS;1;SEVERI BRUNI;DANIELE;;;0;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Senato Estero;AMERICA SETTENTRIONALE E CENTRALE;SAINT KITTS E NEVIS;1;ARCOBELLI;VINCENZO;;;0;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AMERICA SETTENTRIONALE E CENTRALE;SAINT KITTS E NEVIS;2;OLIVIERI;ISABELLA LINDA;;;0;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;SAMOA;1;GRIGOLETTI;MICHELE;;;0;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;SAMOA;2;NAN;ENRICO;;;0;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;SAMOA;1;BERCHI;FEDERICO;;;0;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;SAMOA;1;GIACOBBE;FRANCESCO;;;0;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;SAMOA;2;FRATINI;SANDRO;;;0;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;SAMOA;1;ALTROCCHI;CLORINDA;;;0;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;SAMOA;2;COLA;LORENZO;;;0;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;TONGA;1;GRIGOLETTI;MICHELE;;;0;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;TONGA;2;NAN;ENRICO;;;0;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;TONGA;1;BERCHI;FEDERICO;;;0;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;TONGA;1;GIACOBBE;FRANCESCO;;;0;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;TONGA;2;FRATINI;SANDRO;;;0;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;TONGA;1;ALTROCCHI;CLORINDA;;;0;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;TONGA;2;COLA;LORENZO;;;0;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;VANUATU;1;GRIGOLETTI;MICHELE;;;0;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;VANUATU;2;NAN;ENRICO;;;0;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;VANUATU;1;BERCHI;FEDERICO;;;0;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;VANUATU;1;GIACOBBE;FRANCESCO;;;0;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;VANUATU;2;FRATINI;SANDRO;;;0;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;VANUATU;1;ALTROCCHI;CLORINDA;;;0;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;VANUATU;2;COLA;LORENZO;;;0;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;ARABIA SAUDITA;1;GRIGOLETTI;MICHELE;;;7;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;ARABIA SAUDITA;2;NAN;ENRICO;;;6;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;ARABIA SAUDITA;1;BERCHI;FEDERICO;;;17;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;ARABIA SAUDITA;1;GIACOBBE;FRANCESCO;;;5;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;ARABIA SAUDITA;2;FRATINI;SANDRO;;;18;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;ARABIA SAUDITA;1;ALTROCCHI;CLORINDA;;;2;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;ARABIA SAUDITA;2;COLA;LORENZO;;;4;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;AUSTRALIA;1;GRIGOLETTI;MICHELE;;;953;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;AUSTRALIA;2;NAN;ENRICO;;;390;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;AUSTRALIA;1;BERCHI;FEDERICO;;;309;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;AUSTRALIA;1;GIACOBBE;FRANCESCO;;;3253;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;AUSTRALIA;2;FRATINI;SANDRO;;;504;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;AUSTRALIA;1;ALTROCCHI;CLORINDA;;;383;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;AUSTRALIA;2;COLA;LORENZO;;;623;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;MYANMAR;1;GRIGOLETTI;MICHELE;;;0;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;MYANMAR;2;NAN;ENRICO;;;1;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;MYANMAR;1;BERCHI;FEDERICO;;;1;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;MYANMAR;1;GIACOBBE;FRANCESCO;;;2;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;MYANMAR;2;FRATINI;SANDRO;;;5;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;MYANMAR;1;ALTROCCHI;CLORINDA;;;0;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;MYANMAR;2;COLA;LORENZO;;;0;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;CAMBOGIA;1;GRIGOLETTI;MICHELE;;;2;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;CAMBOGIA;2;NAN;ENRICO;;;3;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;CAMBOGIA;1;BERCHI;FEDERICO;;;2;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;CAMBOGIA;1;GIACOBBE;FRANCESCO;;;4;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;CAMBOGIA;2;FRATINI;SANDRO;;;1;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;CAMBOGIA;1;ALTROCCHI;CLORINDA;;;0;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;CAMBOGIA;2;COLA;LORENZO;;;0;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;SRI LANKA;1;GRIGOLETTI;MICHELE;;;2;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;SRI LANKA;2;NAN;ENRICO;;;1;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;SRI LANKA;1;BERCHI;FEDERICO;;;1;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;SRI LANKA;1;GIACOBBE;FRANCESCO;;;5;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;SRI LANKA;2;FRATINI;SANDRO;;;9;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;SRI LANKA;1;ALTROCCHI;CLORINDA;;;2;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;SRI LANKA;2;COLA;LORENZO;;;4;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;REPUBBLICA POPOLARE CINESE;1;GRIGOLETTI;MICHELE;;;89;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;REPUBBLICA POPOLARE CINESE;2;NAN;ENRICO;;;34;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;REPUBBLICA POPOLARE CINESE;1;BERCHI;FEDERICO;;;62;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;REPUBBLICA POPOLARE CINESE;1;GIACOBBE;FRANCESCO;;;70;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;REPUBBLICA POPOLARE CINESE;2;FRATINI;SANDRO;;;102;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;REPUBBLICA POPOLARE CINESE;1;ALTROCCHI;CLORINDA;;;25;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;REPUBBLICA POPOLARE CINESE;2;COLA;LORENZO;;;42;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;REPUBBLICA DI COREA;1;GRIGOLETTI;MICHELE;;;7;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;REPUBBLICA DI COREA;2;NAN;ENRICO;;;5;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;REPUBBLICA DI COREA;1;BERCHI;FEDERICO;;;6;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;REPUBBLICA DI COREA;1;GIACOBBE;FRANCESCO;;;6;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;REPUBBLICA DI COREA;2;FRATINI;SANDRO;;;11;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;REPUBBLICA DI COREA;1;ALTROCCHI;CLORINDA;;;3;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;REPUBBLICA DI COREA;2;COLA;LORENZO;;;3;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;FILIPPINE;1;GRIGOLETTI;MICHELE;;;22;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;FILIPPINE;2;NAN;ENRICO;;;10;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;FILIPPINE;1;BERCHI;FEDERICO;;;6;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;FILIPPINE;1;GIACOBBE;FRANCESCO;;;15;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;FILIPPINE;2;FRATINI;SANDRO;;;24;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;FILIPPINE;1;ALTROCCHI;CLORINDA;;;1;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;FILIPPINE;2;COLA;LORENZO;;;5;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;GIAPPONE;1;GRIGOLETTI;MICHELE;;;44;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;GIAPPONE;2;NAN;ENRICO;;;33;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;GIAPPONE;1;BERCHI;FEDERICO;;;35;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;GIAPPONE;1;GIACOBBE;FRANCESCO;;;64;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;GIAPPONE;2;FRATINI;SANDRO;;;81;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;GIAPPONE;1;ALTROCCHI;CLORINDA;;;44;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;GIAPPONE;2;COLA;LORENZO;;;35;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;GIORDANIA;1;GRIGOLETTI;MICHELE;;;4;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;GIORDANIA;2;NAN;ENRICO;;;0;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;GIORDANIA;1;BERCHI;FEDERICO;;;2;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;GIORDANIA;1;GIACOBBE;FRANCESCO;;;19;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;GIORDANIA;2;FRATINI;SANDRO;;;24;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;GIORDANIA;1;ALTROCCHI;CLORINDA;;;3;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;GIORDANIA;2;COLA;LORENZO;;;8;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;INDIA;1;GRIGOLETTI;MICHELE;;;15;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;INDIA;2;NAN;ENRICO;;;5;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;INDIA;1;BERCHI;FEDERICO;;;9;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;INDIA;1;GIACOBBE;FRANCESCO;;;23;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;INDIA;2;FRATINI;SANDRO;;;9;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;INDIA;1;ALTROCCHI;CLORINDA;;;4;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;INDIA;2;COLA;LORENZO;;;6;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;INDONESIA;1;GRIGOLETTI;MICHELE;;;17;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;INDONESIA;2;NAN;ENRICO;;;6;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;INDONESIA;1;BERCHI;FEDERICO;;;3;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;INDONESIA;1;GIACOBBE;FRANCESCO;;;6;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;INDONESIA;2;FRATINI;SANDRO;;;10;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;INDONESIA;1;ALTROCCHI;CLORINDA;;;7;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;INDONESIA;2;COLA;LORENZO;;;4;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;IRAN;1;GRIGOLETTI;MICHELE;;;2;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;IRAN;2;NAN;ENRICO;;;1;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;IRAN;1;BERCHI;FEDERICO;;;2;AZIONE - ITALIA VIVA - CALENDA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;IRAN;1;GIACOBBE;FRANCESCO;;;6;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;IRAN;2;FRATINI;SANDRO;;;10;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;IRAN;1;ALTROCCHI;CLORINDA;;;3;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;IRAN;2;COLA;LORENZO;;;3;MOVIMENTO 5 STELLE
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;IRAQ;1;GRIGOLETTI;MICHELE;;;0;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;IRAQ;2;NAN;ENRICO;;;0;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Senato Estero;AFRICA ASIA OCEANIA ANTARTIDE;IRAQ;1;BERCHI;FEDERICO;;;0;AZIONE - ITALIA VIVA - CALENDA
