Data Elezione;Tipo Elezione;Ripartizione;Nazione;Numero Candidato;Cognome;Nome ;Tipo Altro nome;Altro nome;Preferenze;Lista
25/09/2022;Camera Estero;AMERICA MERIDIONALE;CILE;3;FINOCCHIARO;SALVADOR;;;130;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Camera Estero;AMERICA MERIDIONALE;CILE;4;NARDUCCI;FILOMENA ANTONIETTA;;;391;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Camera Estero;AMERICA MERIDIONALE;COLOMBIA;1;ZIN;CLAUDIO;;;61;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE
25/09/2022;Camera Estero;AMERICA MERIDIONALE;COLOMBIA;2;MOLOSSI;LUIS;;;46;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE
25/09/2022;Camera Estero;AMERICA MERIDIONALE;COLOMBIA;3;COLLEVECCHIO;NELLO;;;30;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE
25/09/2022;Camera Estero;AMERICA MERIDIONALE;COLOMBIA;4;TIRELLI;FRANCO;;;79;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE
25/09/2022;Camera Estero;AMERICA MERIDIONALE;COLOMBIA;1;DE NATALE SIFOLA GALIANI;FRANCESCA;;;220;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Camera Estero;AMERICA MERIDIONALE;COLOMBIA;2;DE PALMA;VITO;;;293;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Camera Estero;AMERICA MERIDIONALE;COLOMBIA;3;DI SAN MARTINO LORENZATO DI IVREA;LUIS ROBERTO;DETTO;LORENZATO;34;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Camera Estero;AMERICA MERIDIONALE;COLOMBIA;4;DORINI;ANDREA;;;134;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Camera Estero;AMERICA MERIDIONALE;COLOMBIA;1;ROTUNDO;FRANCESCO;;;19;L'ITALIA DEL MERIDIONE
25/09/2022;Camera Estero;AMERICA MERIDIONALE;COLOMBIA;2;LEALI;LUCIANO ANGEL FERNANDO;;;13;L'ITALIA DEL MERIDIONE
25/09/2022;Camera Estero;AMERICA MERIDIONALE;COLOMBIA;3;CHIARELLO;FRANCISCO JOSÉ;;;2;L'ITALIA DEL MERIDIONE
25/09/2022;Camera Estero;AMERICA MERIDIONALE;COLOMBIA;4;SABINI;ANGEL LUIS;;;5;L'ITALIA DEL MERIDIONE
25/09/2022;Camera Estero;AMERICA MERIDIONALE;COLOMBIA;1;TROCCOLI DE ALMEIDA;THIAGO;;;20;MOVIMENTO 5 STELLE
25/09/2022;Camera Estero;AMERICA MERIDIONALE;COLOMBIA;2;POCOCACIO;VALENTINA;;;56;MOVIMENTO 5 STELLE
25/09/2022;Camera Estero;AMERICA MERIDIONALE;COLOMBIA;3;FAMA;ALESSANDRO;;;34;MOVIMENTO 5 STELLE
25/09/2022;Camera Estero;AMERICA MERIDIONALE;COLOMBIA;4;COLELLA;GIANCARLO;;;31;MOVIMENTO 5 STELLE
25/09/2022;Camera Estero;AMERICA MERIDIONALE;COLOMBIA;1;SANGREGORIO;EUGENIO;;;48;UNIONE SUDAMERICANA EMIGRATI ITALIANI - USEI
25/09/2022;Camera Estero;AMERICA MERIDIONALE;COLOMBIA;2;BUENO;RENATA;;;114;UNIONE SUDAMERICANA EMIGRATI ITALIANI - USEI
25/09/2022;Camera Estero;AMERICA MERIDIONALE;COLOMBIA;3;NARDELLI;FRANCISCO FABIAN;;;86;UNIONE SUDAMERICANA EMIGRATI ITALIANI - USEI
25/09/2022;Camera Estero;AMERICA MERIDIONALE;COLOMBIA;4;CARROZZINO;VINCENZO;;;65;UNIONE SUDAMERICANA EMIGRATI ITALIANI - USEI
25/09/2022;Camera Estero;AMERICA MERIDIONALE;COLOMBIA;1;PINTO;ANTONELLA IRENE;;;225;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Camera Estero;AMERICA MERIDIONALE;COLOMBIA;2;PORTA;FABIO;;;130;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Camera Estero;AMERICA MERIDIONALE;COLOMBIA;3;FINOCCHIARO;SALVADOR;;;41;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Camera Estero;AMERICA MERIDIONALE;COLOMBIA;4;NARDUCCI;FILOMENA ANTONIETTA;;;108;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Camera Estero;AMERICA MERIDIONALE;ECUADOR;1;ZIN;CLAUDIO;;;57;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE
25/09/2022;Camera Estero;AMERICA MERIDIONALE;ECUADOR;2;MOLOSSI;LUIS;;;42;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE
25/09/2022;Camera Estero;AMERICA MERIDIONALE;ECUADOR;3;COLLEVECCHIO;NELLO;;;140;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE
25/09/2022;Camera Estero;AMERICA MERIDIONALE;ECUADOR;4;TIRELLI;FRANCO;;;137;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE
25/09/2022;Camera Estero;AMERICA MERIDIONALE;ECUADOR;1;DE NATALE SIFOLA GALIANI;FRANCESCA;;;123;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Camera Estero;AMERICA MERIDIONALE;ECUADOR;2;DE PALMA;VITO;;;107;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Camera Estero;AMERICA MERIDIONALE;ECUADOR;3;DI SAN MARTINO LORENZATO DI IVREA;LUIS ROBERTO;DETTO;LORENZATO;20;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Camera Estero;AMERICA MERIDIONALE;ECUADOR;4;DORINI;ANDREA;;;82;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Camera Estero;AMERICA MERIDIONALE;ECUADOR;1;ROTUNDO;FRANCESCO;;;8;L'ITALIA DEL MERIDIONE
25/09/2022;Camera Estero;AMERICA MERIDIONALE;ECUADOR;2;LEALI;LUCIANO ANGEL FERNANDO;;;4;L'ITALIA DEL MERIDIONE
25/09/2022;Camera Estero;AMERICA MERIDIONALE;ECUADOR;3;CHIARELLO;FRANCISCO JOSÉ;;;1;L'ITALIA DEL MERIDIONE
25/09/2022;Camera Estero;AMERICA MERIDIONALE;ECUADOR;4;SABINI;ANGEL LUIS;;;5;L'ITALIA DEL MERIDIONE
25/09/2022;Camera Estero;AMERICA MERIDIONALE;ECUADOR;1;TROCCOLI DE ALMEIDA;THIAGO;;;25;MOVIMENTO 5 STELLE
25/09/2022;Camera Estero;AMERICA MERIDIONALE;ECUADOR;2;POCOCACIO;VALENTINA;;;26;MOVIMENTO 5 STELLE
25/09/2022;Camera Estero;AMERICA MERIDIONALE;ECUADOR;3;FAMA;ALESSANDRO;;;27;MOVIMENTO 5 STELLE
25/09/2022;Camera Estero;AMERICA MERIDIONALE;ECUADOR;4;COLELLA;GIANCARLO;;;31;MOVIMENTO 5 STELLE
25/09/2022;Camera Estero;AMERICA MERIDIONALE;ECUADOR;1;SANGREGORIO;EUGENIO;;;49;UNIONE SUDAMERICANA EMIGRATI ITALIANI - USEI
25/09/2022;Camera Estero;AMERICA MERIDIONALE;ECUADOR;2;BUENO;RENATA;;;96;UNIONE SUDAMERICANA EMIGRATI ITALIANI - USEI
25/09/2022;Camera Estero;AMERICA MERIDIONALE;ECUADOR;3;NARDELLI;FRANCISCO FABIAN;;;60;UNIONE SUDAMERICANA EMIGRATI ITALIANI - USEI
25/09/2022;Camera Estero;AMERICA MERIDIONALE;ECUADOR;4;CARROZZINO;VINCENZO;;;17;UNIONE SUDAMERICANA EMIGRATI ITALIANI - USEI
25/09/2022;Camera Estero;AMERICA MERIDIONALE;ECUADOR;1;PINTO;ANTONELLA IRENE;;;93;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Camera Estero;AMERICA MERIDIONALE;ECUADOR;2;PORTA;FABIO;;;73;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Camera Estero;AMERICA MERIDIONALE;ECUADOR;3;FINOCCHIARO;SALVADOR;;;31;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Camera Estero;AMERICA MERIDIONALE;ECUADOR;4;NARDUCCI;FILOMENA ANTONIETTA;;;59;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Camera Estero;AMERICA MERIDIONALE;PARAGUAY;1;ZIN;CLAUDIO;;;162;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE
25/09/2022;Camera Estero;AMERICA MERIDIONALE;PARAGUAY;2;MOLOSSI;LUIS;;;241;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE
25/09/2022;Camera Estero;AMERICA MERIDIONALE;PARAGUAY;3;COLLEVECCHIO;NELLO;;;19;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE
25/09/2022;Camera Estero;AMERICA MERIDIONALE;PARAGUAY;4;TIRELLI;FRANCO;;;620;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE
25/09/2022;Camera Estero;AMERICA MERIDIONALE;PARAGUAY;1;DE NATALE SIFOLA GALIANI;FRANCESCA;;;177;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Camera Estero;AMERICA MERIDIONALE;PARAGUAY;2;DE PALMA;VITO;;;155;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Camera Estero;AMERICA MERIDIONALE;PARAGUAY;3;DI SAN MARTINO LORENZATO DI IVREA;LUIS ROBERTO;DETTO;LORENZATO;77;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Camera Estero;AMERICA MERIDIONALE;PARAGUAY;4;DORINI;ANDREA;;;102;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Camera Estero;AMERICA MERIDIONALE;PARAGUAY;1;ROTUNDO;FRANCESCO;;;4;L'ITALIA DEL MERIDIONE
25/09/2022;Camera Estero;AMERICA MERIDIONALE;PARAGUAY;2;LEALI;LUCIANO ANGEL FERNANDO;;;15;L'ITALIA DEL MERIDIONE
25/09/2022;Camera Estero;AMERICA MERIDIONALE;PARAGUAY;3;CHIARELLO;FRANCISCO JOSÉ;;;4;L'ITALIA DEL MERIDIONE
25/09/2022;Camera Estero;AMERICA MERIDIONALE;PARAGUAY;4;SABINI;ANGEL LUIS;;;17;L'ITALIA DEL MERIDIONE
25/09/2022;Camera Estero;AMERICA MERIDIONALE;PARAGUAY;1;TROCCOLI DE ALMEIDA;THIAGO;;;20;MOVIMENTO 5 STELLE
25/09/2022;Camera Estero;AMERICA MERIDIONALE;PARAGUAY;2;POCOCACIO;VALENTINA;;;23;MOVIMENTO 5 STELLE
25/09/2022;Camera Estero;AMERICA MERIDIONALE;PARAGUAY;3;FAMA;ALESSANDRO;;;25;MOVIMENTO 5 STELLE
25/09/2022;Camera Estero;AMERICA MERIDIONALE;PARAGUAY;4;COLELLA;GIANCARLO;;;18;MOVIMENTO 5 STELLE
25/09/2022;Camera Estero;AMERICA MERIDIONALE;PARAGUAY;1;SANGREGORIO;EUGENIO;;;66;UNIONE SUDAMERICANA EMIGRATI ITALIANI - USEI
25/09/2022;Camera Estero;AMERICA MERIDIONALE;PARAGUAY;2;BUENO;RENATA;;;143;UNIONE SUDAMERICANA EMIGRATI ITALIANI - USEI
25/09/2022;Camera Estero;AMERICA MERIDIONALE;PARAGUAY;3;NARDELLI;FRANCISCO FABIAN;;;116;UNIONE SUDAMERICANA EMIGRATI ITALIANI - USEI
25/09/2022;Camera Estero;AMERICA MERIDIONALE;PARAGUAY;4;CARROZZINO;VINCENZO;;;43;UNIONE SUDAMERICANA EMIGRATI ITALIANI - USEI
25/09/2022;Camera Estero;AMERICA MERIDIONALE;PARAGUAY;1;PINTO;ANTONELLA IRENE;;;41;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Camera Estero;AMERICA MERIDIONALE;PARAGUAY;2;PORTA;FABIO;;;49;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Camera Estero;AMERICA MERIDIONALE;PARAGUAY;3;FINOCCHIARO;SALVADOR;;;39;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Camera Estero;AMERICA MERIDIONALE;PARAGUAY;4;NARDUCCI;FILOMENA ANTONIETTA;;;61;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Camera Estero;AMERICA MERIDIONALE;PERU';1;ZIN;CLAUDIO;;;76;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE
25/09/2022;Camera Estero;AMERICA MERIDIONALE;PERU';2;MOLOSSI;LUIS;;;54;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE
25/09/2022;Camera Estero;AMERICA MERIDIONALE;PERU';3;COLLEVECCHIO;NELLO;;;26;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE
25/09/2022;Camera Estero;AMERICA MERIDIONALE;PERU';4;TIRELLI;FRANCO;;;56;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE
25/09/2022;Camera Estero;AMERICA MERIDIONALE;PERU';1;DE NATALE SIFOLA GALIANI;FRANCESCA;;;220;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Camera Estero;AMERICA MERIDIONALE;PERU';2;DE PALMA;VITO;;;404;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Camera Estero;AMERICA MERIDIONALE;PERU';3;DI SAN MARTINO LORENZATO DI IVREA;LUIS ROBERTO;DETTO;LORENZATO;70;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Camera Estero;AMERICA MERIDIONALE;PERU';4;DORINI;ANDREA;;;124;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Camera Estero;AMERICA MERIDIONALE;PERU';1;ROTUNDO;FRANCESCO;;;9;L'ITALIA DEL MERIDIONE
25/09/2022;Camera Estero;AMERICA MERIDIONALE;PERU';2;LEALI;LUCIANO ANGEL FERNANDO;;;14;L'ITALIA DEL MERIDIONE
25/09/2022;Camera Estero;AMERICA MERIDIONALE;PERU';3;CHIARELLO;FRANCISCO JOSÉ;;;9;L'ITALIA DEL MERIDIONE
25/09/2022;Camera Estero;AMERICA MERIDIONALE;PERU';4;SABINI;ANGEL LUIS;;;16;L'ITALIA DEL MERIDIONE
25/09/2022;Camera Estero;AMERICA MERIDIONALE;PERU';1;TROCCOLI DE ALMEIDA;THIAGO;;;19;MOVIMENTO 5 STELLE
25/09/2022;Camera Estero;AMERICA MERIDIONALE;PERU';2;POCOCACIO;VALENTINA;;;36;MOVIMENTO 5 STELLE
25/09/2022;Camera Estero;AMERICA MERIDIONALE;PERU';3;FAMA;ALESSANDRO;;;22;MOVIMENTO 5 STELLE
25/09/2022;Camera Estero;AMERICA MERIDIONALE;PERU';4;COLELLA;GIANCARLO;;;16;MOVIMENTO 5 STELLE
25/09/2022;Camera Estero;AMERICA MERIDIONALE;PERU';1;SANGREGORIO;EUGENIO;;;63;UNIONE SUDAMERICANA EMIGRATI ITALIANI - USEI
25/09/2022;Camera Estero;AMERICA MERIDIONALE;PERU';2;BUENO;RENATA;;;163;UNIONE SUDAMERICANA EMIGRATI ITALIANI - USEI
25/09/2022;Camera Estero;AMERICA MERIDIONALE;PERU';3;NARDELLI;FRANCISCO FABIAN;;;132;UNIONE SUDAMERICANA EMIGRATI ITALIANI - USEI
25/09/2022;Camera Estero;AMERICA MERIDIONALE;PERU';4;CARROZZINO;VINCENZO;;;116;UNIONE SUDAMERICANA EMIGRATI ITALIANI - USEI
25/09/2022;Camera Estero;AMERICA MERIDIONALE;PERU';1;PINTO;ANTONELLA IRENE;;;148;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Camera Estero;AMERICA MERIDIONALE;PERU';2;PORTA;FABIO;;;135;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Camera Estero;AMERICA MERIDIONALE;PERU';3;FINOCCHIARO;SALVADOR;;;36;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Camera Estero;AMERICA MERIDIONALE;PERU';4;NARDUCCI;FILOMENA ANTONIETTA;;;109;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Camera Estero;AMERICA MERIDIONALE;TRINIDAD E TOBAGO;1;ZIN;CLAUDIO;;;0;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE
25/09/2022;Camera Estero;AMERICA MERIDIONALE;TRINIDAD E TOBAGO;2;MOLOSSI;LUIS;;;0;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE
25/09/2022;Camera Estero;AMERICA MERIDIONALE;TRINIDAD E TOBAGO;3;COLLEVECCHIO;NELLO;;;0;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE
25/09/2022;Camera Estero;AMERICA MERIDIONALE;TRINIDAD E TOBAGO;4;TIRELLI;FRANCO;;;0;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE
25/09/2022;Camera Estero;AMERICA MERIDIONALE;TRINIDAD E TOBAGO;1;DE NATALE SIFOLA GALIANI;FRANCESCA;;;0;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Camera Estero;AMERICA MERIDIONALE;TRINIDAD E TOBAGO;2;DE PALMA;VITO;;;0;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Camera Estero;AMERICA MERIDIONALE;TRINIDAD E TOBAGO;3;DI SAN MARTINO LORENZATO DI IVREA;LUIS ROBERTO;DETTO;LORENZATO;0;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Camera Estero;AMERICA MERIDIONALE;TRINIDAD E TOBAGO;4;DORINI;ANDREA;;;0;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Camera Estero;AMERICA MERIDIONALE;TRINIDAD E TOBAGO;1;ROTUNDO;FRANCESCO;;;0;L'ITALIA DEL MERIDIONE
25/09/2022;Camera Estero;AMERICA MERIDIONALE;TRINIDAD E TOBAGO;2;LEALI;LUCIANO ANGEL FERNANDO;;;0;L'ITALIA DEL MERIDIONE
25/09/2022;Camera Estero;AMERICA MERIDIONALE;TRINIDAD E TOBAGO;3;CHIARELLO;FRANCISCO JOSÉ;;;0;L'ITALIA DEL MERIDIONE
25/09/2022;Camera Estero;AMERICA MERIDIONALE;TRINIDAD E TOBAGO;4;SABINI;ANGEL LUIS;;;0;L'ITALIA DEL MERIDIONE
25/09/2022;Camera Estero;AMERICA MERIDIONALE;TRINIDAD E TOBAGO;1;TROCCOLI DE ALMEIDA;THIAGO;;;0;MOVIMENTO 5 STELLE
25/09/2022;Camera Estero;AMERICA MERIDIONALE;TRINIDAD E TOBAGO;2;POCOCACIO;VALENTINA;;;0;MOVIMENTO 5 STELLE
25/09/2022;Camera Estero;AMERICA MERIDIONALE;TRINIDAD E TOBAGO;3;FAMA;ALESSANDRO;;;0;MOVIMENTO 5 STELLE
25/09/2022;Camera Estero;AMERICA MERIDIONALE;TRINIDAD E TOBAGO;4;COLELLA;GIANCARLO;;;0;MOVIMENTO 5 STELLE
25/09/2022;Camera Estero;AMERICA MERIDIONALE;TRINIDAD E TOBAGO;1;SANGREGORIO;EUGENIO;;;0;UNIONE SUDAMERICANA EMIGRATI ITALIANI - USEI
25/09/2022;Camera Estero;AMERICA MERIDIONALE;TRINIDAD E TOBAGO;2;BUENO;RENATA;;;0;UNIONE SUDAMERICANA EMIGRATI ITALIANI - USEI
25/09/2022;Camera Estero;AMERICA MERIDIONALE;TRINIDAD E TOBAGO;3;NARDELLI;FRANCISCO FABIAN;;;0;UNIONE SUDAMERICANA EMIGRATI ITALIANI - USEI
25/09/2022;Camera Estero;AMERICA MERIDIONALE;TRINIDAD E TOBAGO;4;CARROZZINO;VINCENZO;;;0;UNIONE SUDAMERICANA EMIGRATI ITALIANI - USEI
25/09/2022;Camera Estero;AMERICA MERIDIONALE;TRINIDAD E TOBAGO;1;PINTO;ANTONELLA IRENE;;;0;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Camera Estero;AMERICA MERIDIONALE;TRINIDAD E TOBAGO;2;PORTA;FABIO;;;0;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Camera Estero;AMERICA MERIDIONALE;TRINIDAD E TOBAGO;3;FINOCCHIARO;SALVADOR;;;0;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Camera Estero;AMERICA MERIDIONALE;TRINIDAD E TOBAGO;4;NARDUCCI;FILOMENA ANTONIETTA;;;0;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Camera Estero;AMERICA MERIDIONALE;URUGUAY;1;ZIN;CLAUDIO;;;245;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE
25/09/2022;Camera Estero;AMERICA MERIDIONALE;URUGUAY;2;MOLOSSI;LUIS;;;173;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE
25/09/2022;Camera Estero;AMERICA MERIDIONALE;URUGUAY;3;COLLEVECCHIO;NELLO;;;45;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE
25/09/2022;Camera Estero;AMERICA MERIDIONALE;URUGUAY;4;TIRELLI;FRANCO;;;1275;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE
25/09/2022;Camera Estero;AMERICA MERIDIONALE;URUGUAY;1;DE NATALE SIFOLA GALIANI;FRANCESCA;;;399;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Camera Estero;AMERICA MERIDIONALE;URUGUAY;2;DE PALMA;VITO;;;269;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Camera Estero;AMERICA MERIDIONALE;URUGUAY;3;DI SAN MARTINO LORENZATO DI IVREA;LUIS ROBERTO;DETTO;LORENZATO;73;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Camera Estero;AMERICA MERIDIONALE;URUGUAY;4;DORINI;ANDREA;;;173;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Camera Estero;AMERICA MERIDIONALE;URUGUAY;1;ROTUNDO;FRANCESCO;;;17;L'ITALIA DEL MERIDIONE
25/09/2022;Camera Estero;AMERICA MERIDIONALE;URUGUAY;2;LEALI;LUCIANO ANGEL FERNANDO;;;22;L'ITALIA DEL MERIDIONE
25/09/2022;Camera Estero;AMERICA MERIDIONALE;URUGUAY;3;CHIARELLO;FRANCISCO JOSÉ;;;16;L'ITALIA DEL MERIDIONE
25/09/2022;Camera Estero;AMERICA MERIDIONALE;URUGUAY;4;SABINI;ANGEL LUIS;;;15;L'ITALIA DEL MERIDIONE
25/09/2022;Camera Estero;AMERICA MERIDIONALE;URUGUAY;1;TROCCOLI DE ALMEIDA;THIAGO;;;251;MOVIMENTO 5 STELLE
25/09/2022;Camera Estero;AMERICA MERIDIONALE;URUGUAY;2;POCOCACIO;VALENTINA;;;199;MOVIMENTO 5 STELLE
25/09/2022;Camera Estero;AMERICA MERIDIONALE;URUGUAY;3;FAMA;ALESSANDRO;;;167;MOVIMENTO 5 STELLE
25/09/2022;Camera Estero;AMERICA MERIDIONALE;URUGUAY;4;COLELLA;GIANCARLO;;;138;MOVIMENTO 5 STELLE
25/09/2022;Camera Estero;AMERICA MERIDIONALE;URUGUAY;1;SANGREGORIO;EUGENIO;;;83;UNIONE SUDAMERICANA EMIGRATI ITALIANI - USEI
25/09/2022;Camera Estero;AMERICA MERIDIONALE;URUGUAY;2;BUENO;RENATA;;;184;UNIONE SUDAMERICANA EMIGRATI ITALIANI - USEI
25/09/2022;Camera Estero;AMERICA MERIDIONALE;URUGUAY;3;NARDELLI;FRANCISCO FABIAN;;;186;UNIONE SUDAMERICANA EMIGRATI ITALIANI - USEI
25/09/2022;Camera Estero;AMERICA MERIDIONALE;URUGUAY;4;CARROZZINO;VINCENZO;;;45;UNIONE SUDAMERICANA EMIGRATI ITALIANI - USEI
25/09/2022;Camera Estero;AMERICA MERIDIONALE;URUGUAY;1;PINTO;ANTONELLA IRENE;;;353;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Camera Estero;AMERICA MERIDIONALE;URUGUAY;2;PORTA;FABIO;;;391;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Camera Estero;AMERICA MERIDIONALE;URUGUAY;3;FINOCCHIARO;SALVADOR;;;421;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Camera Estero;AMERICA MERIDIONALE;URUGUAY;4;NARDUCCI;FILOMENA ANTONIETTA;;;4499;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
25/09/2022;Camera Estero;AMERICA MERIDIONALE;VENEZUELA;1;ZIN;CLAUDIO;;;245;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE
25/09/2022;Camera Estero;AMERICA MERIDIONALE;VENEZUELA;2;MOLOSSI;LUIS;;;182;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE
25/09/2022;Camera Estero;AMERICA MERIDIONALE;VENEZUELA;3;COLLEVECCHIO;NELLO;;;4258;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE
25/09/2022;Camera Estero;AMERICA MERIDIONALE;VENEZUELA;4;TIRELLI;FRANCO;;;253;MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE
25/09/2022;Camera Estero;AMERICA MERIDIONALE;VENEZUELA;1;DE NATALE SIFOLA GALIANI;FRANCESCA;;;855;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
25/09/2022;Camera Estero;AMERICA MERIDIONALE;VENEZUELA;2;DE PALMA;VITO;;;1614;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA
